Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2019-01-04,118.68,0.44,+0.3721%,118.48,115.06,119.75,"6,632,241","778,226,059.3188",2018-12-31,7796000000,7050000000,7796000000,746000000,621000000,746000000,1063000000,746000000,7050000000,-87000000,-125000000,-87000000,871000000,621000000,-794000000,-385000000,-570000000,223000000,-358000000,20000000,948000000,-697000000,1316000000,203000000,170000000,115000000,57000000,0,36000000,14000000,104233000000,345000000,81339000000,22894000000,23144000000,35204000000,8858000000,3937000000,4789000000,373000000,66017000000,-1859000000,904000000,7879000000,72278000000,18612000000,3985000000,7506000000,6564000000,51057000000,23144000000,35204000000,-33595000000,2872000000,2120000000,74775000000,81339000000,104233000000,373000000,263600000
2018-12-28,118.24,2.18,+1.8783%,115.41,111.08,119.76,"6,470,190","750,797,525.4777",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-12-21,116.06,-4.49,-3.7246%,120.72,116.02,121.79,"12,499,654","1,482,165,352.5486",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-12-14,120.55,-3.01,-2.4361%,123.45,119.95,124.42,"8,494,680","1,031,637,353.6180",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-12-07,123.56,-6.81,-5.2236%,130.57,121.75,130.92,"8,194,047","1,031,684,334.1116",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-11-30,130.37,3.77,+2.9779%,127.68,127.18,131.21,"8,467,244","1,100,231,913.9901",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-11-23,126.6,-2.17,-1.6852%,128.93,126.36,131.1,"5,920,764","763,781,596.4264",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-11-16,128.77,-2.26,-1.7248%,130.3,121.4,130.8,"11,511,205","1,450,502,981.3163",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-11-09,131.03,6.13,+4.9079%,125.16,125.16,131.81,"7,395,993","957,302,510.9856",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-11-02,124.9,3.61,+2.9763%,122.82,121.59,126.96,"9,658,723","1,203,150,436.2719",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-10-26,121.29,-4.78,-3.7915%,125.9,119.665,126.645,"11,598,899","1,417,927,335.4768",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-10-19,126.07,2.42,+1.9571%,123.34,123.02,127.3,"9,508,190","1,190,554,384.9873",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-10-12,123.65,-6.48,-4.9796%,130.01,121.465,132.47,"8,274,656","1,050,367,118.3982",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-10-05,130.13,0.42,+0.3238%,130.0,128.24,131.4399,"6,335,162","821,537,448.0699",2018-09-30,7723000000,6917000000,7723000000,806000000,709000000,806000000,1059000000,806000000,6917000000,-86000000,-97000000,-86000000,903000000,709000000,-378000000,216000000,-1302000000,-919000000,-488000000,-56000000,1734000000,-696000000,1315000000,207000000,400000000,152000000,88000000,0,102000000,-56000000,104390000000,351000000,81930000000,22460000000,23089000000,34799000000,10539000000,3958000000,5211000000,359000000,64927000000,-2003000000,0,7998000000,71853000000,18151000000,4437000000,7639000000,6564000000,50848000000,23089000000,34799000000,-33425000000,3024000000,2186000000,75366000000,81930000000,104390000000,359000000,264800000
2018-09-28,129.71,-4.73,-3.5183%,134.44,128.22,134.44,"5,506,634","719,070,307.0218",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-09-21,134.44,4.43,+3.4074%,130.22,129.5042,134.61,"8,314,830","1,104,746,372.1059",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-09-14,130.01,-0.08,-0.0615%,129.39,125.71,130.12,"7,996,349","1,023,818,940.6991",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-09-07,130.09,-1.51,-1.1474%,131.71,129.97,133.4,"4,757,709","627,524,907.8467",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-08-31,131.6,1.09,+0.8352%,131.81,130.67,133.251,"5,623,150","742,144,513.6967",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-08-24,130.51,0.09,+0.0690%,130.75,128.94,132.26,"5,793,964","756,563,255.1763",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-08-17,130.42,1.55,+1.2028%,128.69,126.68,130.965,"6,604,010","852,543,423.1889",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
2018-08-10,128.87,-0.83,-0.6399%,129.72,127.61,131.13,"5,609,318","726,824,814.0758",2018-06-30,7477000000,6846000000,7477000000,631000000,524000000,631000000,1113000000,631000000,6846000000,-90000000,-107000000,-90000000,738000000,524000000,-872000000,361000000,-76000000,796000000,-1044000000,24000000,1144000000,-916000000,1280000000,207000000,350000000,-263000000,134000000,0,-239000000,18000000,103523000000,356000000,80900000000,22623000000,23040000000,34296000000,10324000000,3931000000,4969000000,415000000,64112000000,-1688000000,0,8201000000,71161000000,18336000000,3692000000,7786000000,6464000000,50357000000,23040000000,34296000000,-33025000000,2854000000,2161000000,74436000000,80900000000,103523000000,415000000,267700000
