Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2018-12-21,94.17,-6.12,-6.102303%,99.77,93.685,100.89,"147,857,703","14,425,737,380.641500",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-12-14,100.29,-3.0,-2.904444%,102.87,99.28,103.66,"100,249,060","10,138,093,387.640900",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-12-07,103.29,-7.9,-7.104955%,112.38,102.88,112.89,"86,051,661","9,192,042,627.453200",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-11-30,111.19,4.54,+4.256915%,107.72,107.45,111.4,"66,960,783","7,376,532,370.272800",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-11-23,106.65,-3.34,-3.036640%,109.96,106.06,111.2,"50,031,175","5,449,653,162.286000",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-11-16,109.99,-1.3,-1.168119%,111.42,105.9836,111.94,"78,285,668","8,545,183,699.370900",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-11-09,111.29,2.91,+2.684997%,108.61,107.76,112.925,"55,875,652","6,176,809,645.319900",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-11-02,108.38,4.96,+4.795978%,104.46,103.7,110.81,"89,399,389","9,623,100,264.631100",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-10-26,103.42,-4.49,-4.160875%,108.15,102.73,108.34,"97,415,227","10,210,797,652.400100",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-10-19,107.91,0.96,+0.897616%,107.2,106.32,110.8,"89,817,478","9,733,374,359.689600",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-10-12,106.95,-7.67,-6.691677%,114.25,105.6,115.78,"117,308,091","12,995,313,753.837500",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-10-05,114.62,1.78,+1.577455%,113.37,112.8128,116.81,"71,177,185","8,158,203,110.081100",2018-09-30,13352000000,16571000000,13352000000,-3219000000,8380000000,10689000000,15623000000,-3219000000,948000000,-13908000000,2309000000,8380000000,7948000000,49022000000,-526000000,-808000000,-49830000000,1357000000,2553000000,6230000000,14934000000,13189000000,2057000000,1992000000,-2273000000,-2761000000,4538000000,0,-3252000000,13917000000,2615183000000,7214000000,2356227000000,258956000000,1458762000000,4105000000,195180000000,47483000000,1079750000000,419097000000,1733104000000,64635000000,-2446000000,14180000000,1482721000000,231192000000,217697000000,941190000000,171391000000,237000000,209707000000,4105000000,27764000000,195180000000,-54980000000,1118282000000,1132462000000,171391000000,452062000000,623453000000,89333000000,2615183000000,419097000000
2018-09-28,112.84,-5.01,-4.251167%,117.76,112.52,118.46,"64,922,531","7,489,944,740.815300",2018-06-30,14268000000,17181000000,14268000000,-2913000000,8316000000,10572000000,15971000000,-2913000000,1210000000,-13485000000,2256000000,8316000000,7880000000,7310000000,30721000000,6047000000,-1263000000,299000000,-46823000000,-39674000000,-5091000000,35685000000,-2415000000,1927000000,-2480000000,-4968000000,210000000,0,-3074000000,-9632000000,2590050000000,7047000000,2332592000000,257458000000,1452122000000,4105000000,189881000000,47488000000,1076894000000,405180000000,1713024000000,63918000000,-1159000000,14132000000,1435340000000,231390000000,226430000000,921914000000,171161000000,239000000,196984000000,4105000000,26068000000,189881000000,-50829000000,2075742000000,2089874000000,171161000000,448740000000,619901000000,89392000000,2590050000000,405180000000
2018-09-21,117.85,4.35,+3.832599%,113.79,113.3,119.24,"73,936,506","8,657,480,941.777300",2018-06-30,14268000000,17181000000,14268000000,-2913000000,8316000000,10572000000,15971000000,-2913000000,1210000000,-13485000000,2256000000,8316000000,7880000000,7310000000,30721000000,6047000000,-1263000000,299000000,-46823000000,-39674000000,-5091000000,35685000000,-2415000000,1927000000,-2480000000,-4968000000,210000000,0,-3074000000,-9632000000,2590050000000,7047000000,2332592000000,257458000000,1452122000000,4105000000,189881000000,47488000000,1076894000000,405180000000,1713024000000,63918000000,-1159000000,14132000000,1435340000000,231390000000,226430000000,921914000000,171161000000,239000000,196984000000,4105000000,26068000000,189881000000,-50829000000,2075742000000,2089874000000,171161000000,448740000000,619901000000,89392000000,2590050000000,405180000000
2018-09-14,113.5,-0.82,-0.717285%,114.85,112.67,114.97,"51,220,192","5,825,193,942.362200",2018-06-30,14268000000,17181000000,14268000000,-2913000000,8316000000,10572000000,15971000000,-2913000000,1210000000,-13485000000,2256000000,8316000000,7880000000,7310000000,30721000000,6047000000,-1263000000,299000000,-46823000000,-39674000000,-5091000000,35685000000,-2415000000,1927000000,-2480000000,-4968000000,210000000,0,-3074000000,-9632000000,2590050000000,7047000000,2332592000000,257458000000,1452122000000,4105000000,189881000000,47488000000,1076894000000,405180000000,1713024000000,63918000000,-1159000000,14132000000,1435340000000,231390000000,226430000000,921914000000,171161000000,239000000,196984000000,4105000000,26068000000,189881000000,-50829000000,2075742000000,2089874000000,171161000000,448740000000,619901000000,89392000000,2590050000000,405180000000
