Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2020-09-18,149.18,1.4,+0.947354%,148.12,146.05,150.59,"29,993,979","4,452,677,426.532300",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-09-11,147.78,-0.81,-0.545124%,150.25,146.52,151.1,"25,844,001","3,834,557,172.533500",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-09-04,148.59,-5.05,-3.286904%,153.0,147.13,155.47,"35,426,649","5,366,540,621.247000",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-08-28,153.64,0.88,+0.576067%,152.74,150.35,153.7,"28,230,822","4,298,947,343.020800",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-08-21,152.76,4.52,+3.049110%,148.32,148.23,153.65,"28,043,225","4,226,955,463.572200",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-08-14,148.24,-0.36,-0.242261%,148.86,146.37,150.24,"25,138,782","3,729,570,570.179800",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-08-07,148.6,2.84,+1.948408%,146.39,145.8247,149.31,"22,208,041","3,277,507,947.581100",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-07-31,145.76,-2.36,-1.593303%,147.37,143.96,148.92,"29,186,964","4,278,740,588.346100",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-07-24,148.12,-1.23,-0.823569%,150.23,147.03,151.6695,"29,653,473","4,432,718,662.016600",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-07-17,149.35,6.98,+4.902718%,143.61,143.28,150.5776,"39,660,697","5,865,094,424.782900",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-07-10,142.37,1.4,+0.993119%,142.17,140.58,144.425,"28,057,470","4,005,428,262.139900",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-07-03,140.97,3.16,+2.293012%,138.74,137.84,141.8386,"24,375,351","3,415,637,214.785800",2020-06-30,18336000000,7767000000,6579000000,11757000000,3985000000,3626000000,2707000000,3940000000,4993000000,-5000000,3990000000,45000000,67000000,314000000,-85000000,3626000000,3626000000,-5614000000,-296000000,-7522000000,-1246000000,2709000000,-357000000,-4427000000,3452000000,-1319000000,1726000000,-2659000000,-330000000,-478000000,292000000,-99000000,662000000,292000000,-4356000000,158380000000,47413000000,2688000000,95402000000,62978000000,5532000000,1632000000,3120000000,113898000000,33568000000,33890000000,12099000000,11174000000,36772000000,5332000000,-15533000000,17598000000,45892000000,-18325000000,7961000000,14645000000,25062000000,9424000000,31440000000,3120000000,113898000000,-38507000000,5782000000,7805000000,25062000000,28036000000,58630000000,158380000000,19135000000
2020-06-26,137.81,-6.02,-4.185497%,143.47,137.02,144.08,"39,689,362","5,559,572,899.579000",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-06-19,143.83,1.68,+1.181850%,141.0,139.3914,145.88,"38,329,275","5,497,038,524.106500",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-06-12,142.15,-5.15,-3.496266%,145.88,140.28,150.03,"46,540,545","6,764,684,835.224600",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-06-05,147.3,-1.45,-0.974790%,147.29,145.58,149.64,"36,456,280","5,370,717,394.589100",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-05-29,148.75,4.38,+3.033871%,146.19,143.01,149.35,"29,718,063","4,343,711,916.758400",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-05-22,144.37,-6.07,-4.034831%,152.49,144.06,153.62,"31,838,933","4,722,402,839.128000",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-05-15,150.44,1.74,+1.170141%,148.45,144.257,150.48,"37,108,988","5,496,865,108.179200",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-05-08,148.7,0.41,+0.276485%,148.77,147.09,150.78,"30,235,802","4,495,034,365.238600",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-05-01,148.29,-6.57,-4.242542%,154.81,146.79,156.05,"48,906,539","7,379,693,066.778100",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-04-24,154.86,2.84,+1.868175%,150.93,148.57,157.0,"53,014,780","8,115,477,776.583800",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-04-17,152.02,10.79,+7.640020%,140.0,137.8404,152.3,"57,055,229","8,368,139,342.929600",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-04-10,141.23,7.06,+5.261981%,137.01,135.54,145.42,"48,446,874","6,784,340,095.004400",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-04-03,134.17,11.01,+8.939591%,128.46,125.5,135.7097,"71,771,874","9,420,316,632.019200",2020-03-31,20691000000,7841000000,7062000000,13629000000,6534000000,5796000000,2580000000,6509000000,5203000000,746000000,5788000000,25000000,58000000,713000000,621000000,5796000000,5796000000,-520000000,-2852000000,-581000000,564000000,-19000000,-4315000000,-1538000000,3358000000,271000000,1747000000,-2505000000,-1379000000,-159000000,-812000000,-633000000,625000000,-812000000,-1775000000,155017000000,47338000000,2460000000,93723000000,61294000000,5766000000,1930000000,3120000000,112901000000,34641000000,33471000000,11754000000,15530000000,33689000000,2190000000,-16243000000,17401000000,44226000000,-19515000000,2494000000,14874000000,25393000000,8868000000,31499000000,3120000000,112901000000,-38484000000,5042000000,7539000000,25393000000,28875000000,60034000000,155017000000,18024000000
2020-03-27,123.16,3.27,+2.727500%,117.0,109.16,127.62,"79,607,912","9,486,578,645.467700",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-03-20,119.89,-14.4,-10.723062%,123.57,118.13,136.77,"93,578,271","12,091,404,916.866400",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-03-13,134.29,-7.74,-5.449553%,136.33,124.5,141.95,"85,938,059","11,377,592,789.131000",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-03-06,142.03,7.55,+5.614218%,134.78,133.1,143.64,"59,309,784","8,255,927,652.719700",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-02-28,134.48,-15.45,-10.304809%,146.5,130.82,149.0,"63,605,211","8,954,738,521.346600",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-02-21,149.93,-0.2,-0.133218%,150.47,147.4043,150.74,"28,588,112","4,258,371,389.620500",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
2020-02-14,150.13,-1.76,-1.158733%,151.68,149.15,152.38,"24,915,234","3,759,725,135.665600",2019-12-31,20747000000,9375000000,7134000000,13613000000,4303000000,4010000000,3232000000,4218000000,6039000000,65000000,4238000000,85000000,104000000,208000000,-120000000,4010000000,4010000000,-308000000,1169000000,-1344000000,224000000,-1935000000,-4072000000,982000000,6398000000,-973000000,1816000000,-2500000000,-52000000,147000000,376000000,-147000000,1260000000,376000000,1065000000,157728000000,47643000000,2486000000,98257000000,59471000000,5958000000,2266000000,3120000000,110659000000,35083000000,33639000000,11408000000,17305000000,35964000000,1202000000,-15891000000,17658000000,45274000000,-21811000000,1982000000,14481000000,26494000000,9020000000,34762000000,3120000000,110659000000,-38417000000,5695000000,112454000000,26494000000,29841000000,62293000000,157728000000,19287000000
