Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,preferredStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2020-06-26,189.27,-2.93,-1.524454%,191.99,189.08,200.1499,"47,766,961","9,236,527,116.278000",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-06-19,192.2,-0.06,-0.031208%,187.0,186.21,198.38,"41,071,612","7,939,951,944.597200",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-06-12,192.26,-7.35,-3.682180%,199.58,187.85,202.18,"46,606,594","9,114,072,867.872000",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-06-05,199.61,4.37,+2.238271%,194.71,193.12,199.77,"39,751,807","7,800,746,148.845900",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-05-29,195.24,4.38,+2.294876%,195.8,188.52,198.29,"35,883,485","6,964,164,684.654100",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-05-22,190.86,7.37,+4.016568%,188.0,187.4708,194.99,"45,944,354","8,806,184,096.593100",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-05-15,183.49,-1.6,-0.864444%,183.87,173.82,184.62,"50,760,932","9,147,860,041.920100",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-05-08,185.09,9.52,+5.422339%,172.95,171.72,185.75,"47,177,076","8,491,315,889.523900",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-05-01,175.57,8.25,+4.930672%,168.65,168.55,182.25,"52,821,664","9,309,308,228.582500",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-04-24,167.32,-2.22,-1.309426%,167.33,159.15,170.41,"55,385,073","9,155,047,855.864300",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-04-17,169.54,-4.15,-2.389314%,172.26,159.8,175.43,"71,826,954","12,002,802,186.796700",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-04-10,173.69,21.84,+14.382614%,160.02,158.25,178.7996,"55,236,397","9,449,610,133.938000",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-04-03,151.85,-9.71,-6.010151%,161.04,150.6,168.19,"74,968,648","11,917,556,923.105500",2020-03-31,5854000000,1930000000,1123000000,5854000000,3947000000,3084000000,3829000000,1738000000,3924000000,192000000,118000000,745000000,15000000,3084000000,3084000000,-119000000,-2551000000,1879000000,2214000000,-2754000000,-8000000,592000000,1467000000,-3008000000,1897000000,-668000000,-3079000000,145000000,75000000,216000000,1970000000,592000000,72820000000,27011000000,4808000000,38235000000,34585000000,4796000000,5644000000,13366000000,7861000000,15755000000,6307000000,9740000000,15942000000,5868000000,-628000000,2776000000,19907000000,1064000000,-13643000000,2411000000,2948000000,13893000000,4430000000,5462000000,13366000000,6307000000,52913000000,3604000000,22293000000,16385000000,72820000000,12151000000
2020-03-27,161.56,14.73,+10.032010%,141.33,133.93,169.53,"107,471,688","16,524,474,107.292200",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-03-20,146.83,-29.0,-16.493204%,151.14,139.8,165.31,"106,832,370","16,282,146,540.301100",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-03-13,175.83,-8.53,-4.626817%,171.21,156.99,182.61,"98,634,238","16,816,195,493.259600",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-03-06,184.36,2.6,+1.430458%,186.32,179.98,194.49,"68,740,071","12,881,213,164.681900",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-02-28,181.76,-27.05,-12.954360%,197.89,172.9835,203.77,"86,285,283","16,164,063,091.229200",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-02-21,208.81,-1.48,-0.703790%,210.0,207.42,214.17,"31,345,549","6,609,992,557.917700",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-02-14,210.29,7.55,+3.723981%,201.97,201.86,210.775,"39,871,304","8,242,406,153.010900",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-02-07,202.74,3.77,+1.894758%,199.94,199.85,205.6,"42,458,520","8,594,300,717.930900",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-01-31,198.97,-6.03,-2.941463%,200.0,198.26,208.5,"46,737,852","9,471,814,370.329300",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-01-24,205.0,0.3,+0.146556%,204.13,203.8,210.13,"39,260,351","8,127,755,239.271400",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-01-17,204.7,10.93,+5.640708%,194.44,194.28,204.75,"50,865,744","10,138,524,514.271500",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-01-10,193.77,4.17,+2.199367%,188.0,187.163,194.57,"33,575,103","6,418,225,755.568400",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2020-01-03,189.6,0.21,+0.110882%,189.31,186.54,191.14,"23,741,714","4,491,902,490.233000",2019-12-31,6054000000,2038000000,1163000000,6054000000,4085000000,3272000000,3974000000,1856000000,4016000000,182000000,111000000,702000000,69000000,3272000000,3272000000,-408000000,768000000,562000000,1161000000,-3133000000,-147000000,1304000000,3875000000,-1824000000,1930000000,-671000000,-2315000000,-107000000,19000000,191000000,-290000000,1304000000,74781000000,27137000000,4715000000,39511000000,35270000000,4810000000,5899000000,13899000000,7752000000,15767000000,5100000000,8768000000,17579000000,7277000000,-515000000,2739000000,22319000000,1719000000,-13096000000,3902000000,4934000000,13688000000,4403000000,5462000000,13899000000,5100000000,52462000000,3434000000,21932000000,16424000000,74781000000,12670000000
2019-12-27,189.39,1.39,+0.739362%,188.15,186.91,189.8862,"18,939,107","3,568,460,670.160500",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
2019-12-20,188.0,2.86,+1.544777%,186.33,184.1,188.17,"44,543,530","8,295,805,694.198700",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
2019-12-13,185.14,2.97,+1.630345%,181.9,180.83,185.52,"45,783,509","8,374,262,488.137300",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
2019-12-06,182.17,-2.34,-1.268224%,184.24,179.66,184.37,"41,275,620","7,493,088,114.740700",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
2019-11-29,184.51,5.04,+2.808269%,180.4,180.11,184.85,"27,130,756","4,965,322,912.218200",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
2019-11-22,179.47,-0.3,-0.166880%,179.57,178.35,183.22,"33,745,092","6,097,083,990.810500",2019-09-30,6137000000,2402000000,1064000000,6137000000,3831000000,3025000000,3711000000,2230000000,3735000000,172000000,120000000,686000000,-274000000,3025000000,3025000000,3647000000,2365000000,-1004000000,-4402000000,-2660000000,-5000000,378000000,4042000000,4381000000,-4308000000,-563000000,-2092000000,-14000000,-1000000,249000000,-1420000000,163000000,72574000000,26780000000,4306000000,37890000000,34684000000,4807000000,5200000000,13502000000,7746000000,15656000000,4316000000,7838000000,13415000000,3990000000,-821000000,2695000000,20970000000,2157000000,-13214000000,4236000000,4590000000,16729000000,4225000000,5462000000,13502000000,4316000000,51604000000,2939000000,24475000000,16541000000,72574000000,12074000000
