Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-10-06,73.2,-4.02,-5.205905%,77.32,72.77,77.5,"31,353,441","2,372,757,898.043500",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-09-29,77.22,-1.19,-1.517664%,78.6,76.62,79.63,"29,341,663","2,291,381,118.534500",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-09-22,78.41,-4.09,-4.957576%,82.51,77.62,83.62,"34,368,493","2,751,355,206.635700",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-09-15,82.5,1.11,+1.363804%,81.65,81.3,83.89,"44,489,689","3,671,722,757.563800",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-09-08,81.39,0.17,+0.209308%,81.09,81.01,82.26,"20,934,319","1,709,405,196.831900",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-09-01,81.22,0.09,+0.110933%,81.32,80.57,82.24,"21,033,371","1,713,744,237.036800",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-08-25,81.13,1.1,+1.374485%,80.08,79.25,81.84,"25,432,359","2,057,578,729.773700",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-08-18,80.03,-0.69,-0.854807%,80.88,80.01,81.86,"20,657,328","1,675,481,823.531300",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-08-11,80.72,-0.34,-0.419442%,81.01,79.65,81.9298,"21,273,555","1,721,154,431.917300",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-08-04,81.06,1.44,+1.808591%,79.92,79.805,81.72,"22,406,368","1,813,850,082.732800",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-07-28,79.62,0.72,+0.912548%,78.82,78.13,80.5,"29,935,936","2,372,543,341.433500",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-07-21,78.9,-0.01,-0.012673%,79.14,78.36,80.05,"24,667,927","1,955,021,921.374200",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-07-14,78.91,1.44,+1.858784%,77.48,76.79,79.07,"27,246,753","2,121,661,288.280700",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-07-07,77.47,-0.84,-1.072660%,78.52,76.92,78.96,"20,913,659","1,633,980,303.710700",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-06-30,78.31,1.97,+2.580561%,76.49,76.34,81.55,"41,820,469","3,258,422,449.262800",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-06-23,76.34,-2.1,-2.677206%,78.96,75.18,79.83,"35,506,154","2,755,685,532.848300",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-06-16,78.44,-2.55,-3.148537%,81.04,77.35,83.06,"32,391,710","2,607,808,670.022700",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-06-09,80.99,-2.11,-2.539110%,83.25,80.555,83.5,"22,893,047","1,869,316,537.751300",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-06-02,83.1,1.85,+2.276923%,81.05,80.13,83.13,"16,067,174","1,308,606,797.102500",2017-05-31,30118000000,5628000000,22973000000,7145000000,1488000000,1162000000,1354000000,3000000,5712000000,-29000000,1517000000,-84000000,155000000,168000000,0,1186000000,1162000000,-228000000,-255000000,18000000,170000000,-1211000000,-28000000,389000000,1855000000,-58000000,413000000,-411000000,-942000000,766000000,0,139000000,273000000,431000000,74173000000,25724000000,879000000,42689000000,30600000000,2403000000,5065000000,12000000,29744000000,4201000000,15516000000,32486000000,12253000000,21713000000,4838000000,-3303000000,13535000000,28152000000,30600000000,6339000000,14372000000,8681000000,16875000000,12000000,29744000000,-6242000000,32486000000,46021000000,14372000000,4201000000,20976000000,10389000000,74173000000,12253000000
2017-05-26,81.25,0.64,+0.793946%,80.59,80.21,81.69,"19,241,003","1,558,717,726.099000",2017-02-28,29446000000,6082000000,21885000000,7561000000,1480000000,1060000000,1292000000,2000000,6124000000,1000000,1479000000,-42000000,172000000,246000000,0,1046000000,1060000000,80000000,-286000000,-25000000,22000000,-344000000,-30000000,2227000000,2857000000,68000000,412000000,-411000000,75000000,823000000,189000000,-36000000,261000000,2224000000,72505000000,24864000000,783000000,42084000000,30067000000,2339000000,4935000000,12000000,28987000000,4309000000,15214000000,31468000000,11822000000,17678000000,1153000000,-3809000000,13528000000,27509000000,30067000000,5674000000,17758000000,9230000000,16525000000,12000000,28987000000,-5285000000,31468000000,44996000000,17758000000,4309000000,24406000000,10162000000,72505000000,11822000000
