Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-07-01,129.69,3.17,+2.505533%,125.68,122.35,130.34,"22,964,872","2,891,537,696.329900",2016-06-30,24839000000,2933000000,22325000000,2430000000,-406000000,-234000000,2127000000,-479000000,62000000,806000000,13000000,-419000000,0,73000000,-245000000,0,-234000000,-234000000,-241000000,-712000000,-912000000,8000000,1069000000,-1588000000,-71000000,734000000,3234000000,-1000000,447000000,-691000000,-1895000000,3060000000,503000000,175000000,671000000,499000000,719000000,89609000000,2544000000,88962000000,585000000,36943000000,5061000000,38362000000,26834000000,5128000000,13569000000,8605000000,49859000000,1168000000,-12795000000,12533000000,63507000000,4221000000,-7087000000,660000000,10060000000,9847000000,44182000000,48691000000,5061000000,38362000000,-34821000000,1409000000,26102000000,9847000000,26834000000,39103000000,4778000000,89609000000,9265000000
2016-06-24,126.52,-3.3,-2.541981%,131.36,126.21,134.55,"23,635,582","3,086,570,440.849500",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-06-17,129.82,-1.32,-1.006558%,130.79,126.9,131.765,"21,492,466","2,790,353,722.562600",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-06-10,131.14,3.76,+2.951798%,127.6,127.45,133.82,"22,943,697","3,022,366,382.078100",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-06-03,127.38,-1.84,-1.423928%,129.88,124.78,129.98,"21,861,716","2,767,368,470.719400",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-05-27,129.22,1.83,+1.436533%,127.4,125.88,129.8965,"19,366,879","2,485,148,256.323200",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-05-20,127.39,-4.73,-3.580079%,131.63,127.085,134.49,"19,617,109","2,563,977,585.483400",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-05-13,132.12,-1.14,-0.855471%,132.8,131.82,135.24,"18,654,979","2,493,693,377.738200",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-05-06,133.26,-1.54,-1.142433%,134.38,130.53,135.0,"17,738,294","2,350,876,596.082800",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-04-29,134.8,3.75,+2.861503%,130.45,129.31,137.89,"26,289,789","3,518,083,275.793500",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-04-22,131.05,-0.08,-0.061008%,130.64,128.49,133.85,"21,443,963","2,812,702,441.498600",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-04-15,131.13,3.25,+2.541445%,128.25,126.68,131.9499,"20,901,949","2,721,713,170.637400",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-04-08,127.88,0.92,+0.724638%,126.54,125.58,130.02,"22,230,800","2,834,478,507.442000",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-04-01,126.96,-5.16,-3.905540%,132.53,125.11,132.73,"28,297,682","3,631,115,661.598300",2016-03-31,22690000000,1805000000,19097000000,3535000000,1814000000,1219000000,917000000,1741000000,0,888000000,26000000,1788000000,0,73000000,522000000,0,1219000000,1219000000,289000000,294000000,-438000000,21000000,-13000000,-4221000000,-32000000,-3428000000,1231000000,215000000,443000000,-717000000,-3459000000,-56000000,1002000000,118000000,748000000,-1002000000,-3416000000,91547000000,2594000000,87441000000,4043000000,36716000000,5061000000,39975000000,26906000000,5132000000,13691000000,7886000000,49517000000,1243000000,-12838000000,12269000000,65587000000,4277000000,-3683000000,466000000,9969000000,8721000000,47266000000,48274000000,5061000000,39975000000,-32939000000,1421000000,25960000000,8721000000,26906000000,37924000000,4784000000,91547000000,8352000000
2016-03-25,132.12,-1.84,-1.373544%,133.46,130.03,136.78,"19,594,744","2,627,338,429.907800",2015-12-31,23639000000,1836000000,20642000000,2931000000,1171000000,1026000000,905000000,1099000000,62000000,931000000,10000000,1161000000,0,72000000,73000000,-15000000,1026000000,1026000000,-274000000,116000000,-881000000,16000000,964000000,-311000000,15000000,1927000000,3119000000,78000000,484000000,-608000000,-682000000,1076000000,-1069000000,206000000,623000000,133000000,1919000000,94408000000,2657000000,88011000000,6335000000,38116000000,5061000000,38756000000,26477000000,5126000000,14098000000,11302000000,50412000000,1234000000,-12748000000,12076000000,68234000000,4642000000,-1448000000,750000000,8925000000,8730000000,47257000000,49178000000,5061000000,38756000000,-29568000000,1408000000,26174000000,8730000000,26477000000,37599000000,4834000000,94408000000,12052000000
2016-03-18,133.96,9.33,+7.486159%,123.93,123.86,134.68,"28,064,990","3,631,817,417.714600",2015-12-31,23639000000,1836000000,20642000000,2931000000,1171000000,1026000000,905000000,1099000000,62000000,931000000,10000000,1161000000,0,72000000,73000000,-15000000,1026000000,1026000000,-274000000,116000000,-881000000,16000000,964000000,-311000000,15000000,1927000000,3119000000,78000000,484000000,-608000000,-682000000,1076000000,-1069000000,206000000,623000000,133000000,1919000000,94408000000,2657000000,88011000000,6335000000,38116000000,5061000000,38756000000,26477000000,5126000000,14098000000,11302000000,50412000000,1234000000,-12748000000,12076000000,68234000000,4642000000,-1448000000,750000000,8925000000,8730000000,47257000000,49178000000,5061000000,38756000000,-29568000000,1408000000,26174000000,8730000000,26477000000,37599000000,4834000000,94408000000,12052000000
2016-03-11,124.63,3.56,+2.940448%,120.8,120.57,125.5,"20,513,749","2,519,307,185.751200",2015-12-31,23639000000,1836000000,20642000000,2931000000,1171000000,1026000000,905000000,1099000000,62000000,931000000,10000000,1161000000,0,72000000,73000000,-15000000,1026000000,1026000000,-274000000,116000000,-881000000,16000000,964000000,-311000000,15000000,1927000000,3119000000,78000000,484000000,-608000000,-682000000,1076000000,-1069000000,206000000,623000000,133000000,1919000000,94408000000,2657000000,88011000000,6335000000,38116000000,5061000000,38756000000,26477000000,5126000000,14098000000,11302000000,50412000000,1234000000,-12748000000,12076000000,68234000000,4642000000,-1448000000,750000000,8925000000,8730000000,47257000000,49178000000,5061000000,38756000000,-29568000000,1408000000,26174000000,8730000000,26477000000,37599000000,4834000000,94408000000,12052000000
2016-03-04,121.07,2.91,+2.462762%,118.12,117.5,122.23,"21,283,673","2,546,160,839.498900",2015-12-31,23639000000,1836000000,20642000000,2931000000,1171000000,1026000000,905000000,1099000000,62000000,931000000,10000000,1161000000,0,72000000,73000000,-15000000,1026000000,1026000000,-274000000,116000000,-881000000,16000000,964000000,-311000000,15000000,1927000000,3119000000,78000000,484000000,-608000000,-682000000,1076000000,-1069000000,206000000,623000000,133000000,1919000000,94408000000,2657000000,88011000000,6335000000,38116000000,5061000000,38756000000,26477000000,5126000000,14098000000,11302000000,50412000000,1234000000,-12748000000,12076000000,68234000000,4642000000,-1448000000,750000000,8925000000,8730000000,47257000000,49178000000,5061000000,38756000000,-29568000000,1408000000,26174000000,8730000000,26477000000,37599000000,4834000000,94408000000,12052000000
2016-02-26,118.16,3.0,+2.605071%,116.55,112.51,119.45,"23,976,810","2,792,553,598.105300",2015-12-31,23639000000,1836000000,20642000000,2931000000,1171000000,1026000000,905000000,1099000000,62000000,931000000,10000000,1161000000,0,72000000,73000000,-15000000,1026000000,1026000000,-274000000,116000000,-881000000,16000000,964000000,-311000000,15000000,1927000000,3119000000,78000000,484000000,-608000000,-682000000,1076000000,-1069000000,206000000,623000000,133000000,1919000000,94408000000,2657000000,88011000000,6335000000,38116000000,5061000000,38756000000,26477000000,5126000000,14098000000,11302000000,50412000000,1234000000,-12748000000,12076000000,68234000000,4642000000,-1448000000,750000000,8925000000,8730000000,47257000000,49178000000,5061000000,38756000000,-29568000000,1408000000,26174000000,8730000000,26477000000,37599000000,4834000000,94408000000,12052000000
