Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2020-05-29,91.7,1.42,+1.572884%,92.49,89.26,94.69,"43,908,871","4,045,190,482.862600",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-05-22,90.28,1.12,+1.256169%,92.4,89.465,93.47,"46,609,833","4,273,583,771.391100",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-05-15,89.16,-6.31,-6.609406%,94.21,86.02,94.6,"48,856,324","4,420,264,928.120400",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-05-08,95.47,6.03,+6.741950%,88.76,87.69,95.56,"54,303,361","5,030,035,287.575300",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-05-01,89.44,2.43,+2.792782%,86.75,85.87,95.74,"60,497,159","5,498,066,840.201200",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-04-24,87.01,-0.16,-0.183549%,82.66,79.25,88.79,"69,097,812","5,842,304,907.696200",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-04-17,87.17,2.86,+3.392243%,87.18,78.81,87.5,"71,056,554","5,941,065,316.690400",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-04-10,84.31,9.2,+12.248702%,77.0,75.51,89.91,"63,063,103","5,224,723,202.210600",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-04-03,75.11,6.33,+9.203257%,68.01,67.02,78.99,"89,489,066","6,523,738,709.777700",2020-03-31,31501000000,6394000000,20800000000,10701000000,4307000000,3599000000,4145000000,-18000000,1850000000,4307000000,4386000000,162000000,158000000,564000000,1698000000,3581000000,3599000000,-3158000000,374000000,5358000000,1378000000,2942000000,4722000000,-1089000000,4288000000,-2407000000,-1573000000,-733000000,-2297000000,3133000000,239000000,2942000000,236677000000,11771000000,91763000000,143930000000,13457000000,1534000000,1832000000,176113000000,39865000000,4454000000,14748000000,8492000000,28235000000,8688000000,-5124000000,152209000000,28562000000,40936000000,139476000000,50000000,10167000000,23663000000,6574000000,27278000000,1832000000,176113000000,-46166000000,10516000000,208115000000,23663000000,55797000000,17275000000,236677000000,50000000
2020-03-27,68.78,9.39,+15.810743%,58.26,52.97,77.1,"120,075,377","7,971,594,836.211500",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-03-20,59.39,-24.03,-28.806042%,72.57,51.6,78.49,"121,998,231","7,575,978,041.656700",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-03-13,83.42,-11.9,-12.484264%,82.23,72.86,88.0099,"120,867,689","9,734,914,833.337700",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-03-06,95.32,1.98,+2.121277%,94.02,92.205,99.02,"76,005,883","7,277,051,255.197100",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-02-28,93.34,-15.67,-14.374828%,105.71,90.11,106.96,"71,027,284","6,932,138,738.702000",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-02-21,109.01,-1.07,-0.972020%,109.0,107.65,111.0958,"21,774,336","2,389,677,430.103500",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-02-14,110.08,1.14,+1.046448%,108.54,108.32,112.6,"28,950,976","3,208,077,811.520800",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-02-07,108.94,1.8,+1.680045%,106.95,105.4001,110.67,"36,714,690","3,969,508,673.118800",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-01-31,107.14,-4.71,-4.210997%,110.25,106.395,111.84,"40,238,234","4,408,324,309.437000",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-01-24,111.85,-3.73,-3.227202%,115.1,111.3401,115.15,"28,988,330","3,273,659,313.281800",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-01-17,115.58,-0.86,-0.738578%,116.47,115.52,117.29,"34,754,408","4,042,626,361.568600",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-01-10,116.44,-4.57,-3.776547%,121.24,116.18,121.67,"38,871,313","4,609,197,648.367100",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2020-01-03,121.01,0.71,+0.590191%,120.44,119.25,122.72,"20,364,024","2,460,238,404.861200",2019-12-31,36350000000,18897000000,25680000000,10670000000,-8227000000,-6610000000,-8405000000,-57000000,2098000000,-8227000000,16527000000,178000000,272000000,-1738000000,1678000000,-6667000000,-6610000000,-2622000000,1863000000,-5951000000,-9271000000,-6236000000,5657000000,615000000,16429000000,-2230000000,-1090000000,27000000,-4796000000,4210000000,76000000,-6236000000,237428000000,9093000000,92220000000,144213000000,13688000000,1554000000,1832000000,174945000000,39391000000,4463000000,11380000000,5686000000,26530000000,3282000000,-5230000000,3411000000,28329000000,40199000000,139750000000,63000000,13325000000,23691000000,5848000000,31114000000,1832000000,174945000000,-44599000000,161026000000,209099000000,23691000000,57824000000,17265000000,237428000000,63000000
2019-12-27,120.3,0.62,+0.518048%,119.31,119.15,121.42,"15,302,581","1,843,039,101.208100",2019-09-30,36116000000,6663000000,25207000000,10909000000,4246000000,2580000000,4049000000,1051000000,2013000000,4246000000,4482000000,197000000,168000000,1469000000,1216000000,2580000000,2580000000,-3568000000,151000000,2157000000,-1093000000,3156000000,7817000000,1359000000,4361000000,-2245000000,-1005000000,858000000,-676000000,3369000000,193000000,3156000000,256537000000,3316000000,99645000000,155841000000,17100000000,1542000000,1832000000,183783000000,41606000000,4507000000,11087000000,11697000000,30233000000,7795000000,-3509000000,167415000000,33988000000,39911000000,151334000000,58000000,12966000000,25056000000,5951000000,28139000000,1832000000,183783000000,-43500000000,10716000000,222549000000,25056000000,63711000000,17235000000,256537000000,11755000000
2019-12-20,119.68,1.72,+1.458121%,118.86,117.86,119.94,"38,265,184","4,551,388,967.690700",2019-09-30,36116000000,6663000000,25207000000,10909000000,4246000000,2580000000,4049000000,1051000000,2013000000,4246000000,4482000000,197000000,168000000,1469000000,1216000000,2580000000,2580000000,-3568000000,151000000,2157000000,-1093000000,3156000000,7817000000,1359000000,4361000000,-2245000000,-1005000000,858000000,-676000000,3369000000,193000000,3156000000,256537000000,3316000000,99645000000,155841000000,17100000000,1542000000,1832000000,183783000000,41606000000,4507000000,11087000000,11697000000,30233000000,7795000000,-3509000000,167415000000,33988000000,39911000000,151334000000,58000000,12966000000,25056000000,5951000000,28139000000,1832000000,183783000000,-43500000000,10716000000,222549000000,25056000000,63711000000,17235000000,256537000000,11755000000
2019-12-13,117.96,-0.05,-0.042369%,116.52,116.13,119.54,"28,089,061","3,306,083,172.773800",2019-09-30,36116000000,6663000000,25207000000,10909000000,4246000000,2580000000,4049000000,1051000000,2013000000,4246000000,4482000000,197000000,168000000,1469000000,1216000000,2580000000,2580000000,-3568000000,151000000,2157000000,-1093000000,3156000000,7817000000,1359000000,4361000000,-2245000000,-1005000000,858000000,-676000000,3369000000,193000000,3156000000,256537000000,3316000000,99645000000,155841000000,17100000000,1542000000,1832000000,183783000000,41606000000,4507000000,11087000000,11697000000,30233000000,7795000000,-3509000000,167415000000,33988000000,39911000000,151334000000,58000000,12966000000,25056000000,5951000000,28139000000,1832000000,183783000000,-43500000000,10716000000,222549000000,25056000000,63711000000,17235000000,256537000000,11755000000
