Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-09-29,124.71,0.28,+0.225026%,124.37,123.62,125.55,"12,052,493","1,502,172,868.178900",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-09-22,124.43,3.06,+2.521216%,123.62,122.85,125.42,"15,782,695","1,962,834,709.790500",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-09-15,121.37,3.55,+3.013071%,118.82,117.47,121.57,"19,129,319","2,298,686,839.171500",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-09-08,117.82,-0.46,-0.388908%,118.14,116.501,119.185,"14,180,347","1,671,718,476.348500",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-09-01,118.28,2.93,+2.540095%,115.76,114.3,118.83,"16,117,637","1,884,770,328.860500",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-08-25,115.35,1.43,+1.255267%,113.75,113.27,116.64,"14,609,425","1,679,276,160.540400",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-08-18,113.92,1.07,+0.948161%,113.46,112.69,114.64,"13,845,036","1,575,550,767.965000",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-08-11,112.85,-1.5,-1.311762%,114.48,112.75,115.46,"13,357,934","1,524,559,713.498700",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-08-04,114.35,0.25,+0.219106%,114.5,112.09,114.66,"16,071,084","1,825,605,136.414400",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-07-28,114.1,7.51,+7.045689%,107.86,107.29,114.9,"36,274,173","4,092,653,100.654900",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-07-21,106.59,-2.18,-2.004229%,108.0,105.11,109.38,"17,829,652","1,913,595,309.875300",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-07-14,108.77,1.85,+1.730266%,106.73,106.24,110.0,"16,654,291","1,808,372,516.824600",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-07-07,106.92,-0.54,-0.502513%,106.51,105.85,107.89,"11,578,051","1,240,170,861.227200",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-06-30,107.46,3.35,+3.217750%,104.66,103.44,108.04,"18,608,801","1,968,306,703.765600",2017-06-30,11331000000,10080000000,7096000000,11331000000,1285000000,797000000,453000000,1159000000,1000000,1289000000,34000000,1251000000,8338000000,121000000,361000000,0,798000000,802000000,116000000,1023000000,-54000000,445000000,-3370000000,-1570000000,2152000000,756000000,2380000000,-19000000,720000000,-454000000,102000000,-244000000,186000000,615000000,-89000000,760000000,78510000000,2232000000,1776000000,64431000000,14009000000,1787000000,5316000000,27471000000,12483000000,6142000000,27099000000,10232000000,28133000000,13377000000,-1471000000,14420000000,36991000000,14137000000,5635000000,15595000000,23815000000,9388000000,12969000000,5316000000,27471000000,-17307000000,1722000000,2866000000,23815000000,12483000000,36298000000,78510000000,10232000000,591000000
2017-06-23,104.11,-3.49,-3.243494%,107.95,102.3047,108.18,"31,678,133","3,330,240,056.018300",2017-03-31,9822000000,9405000000,6091000000,9822000000,407000000,197000000,418000000,289000000,2000000,1045000000,-10000000,417000000,7942000000,123000000,90000000,0,199000000,192000000,191000000,1394000000,-125000000,193000000,-999000000,879000000,2355000000,2295000000,1541000000,-261000000,710000000,-458000000,-19000000,-444000000,301000000,509000000,-353000000,2304000000,77549000000,2287000000,1777000000,63889000000,13588000000,1641000000,5222000000,27584000000,12529000000,6051000000,27274000000,9472000000,27635000000,14557000000,-1827000000,14727000000,35548000000,14370000000,5250000000,15217000000,23725000000,9082000000,11437000000,5222000000,27584000000,-17391000000,1626000000,2940000000,23725000000,12529000000,36254000000,77549000000,9472000000,589100000
2017-06-16,107.6,1.68,+1.586103%,105.65,103.8,107.91,"25,114,861","2,666,992,100.473900",2017-03-31,9822000000,9405000000,6091000000,9822000000,407000000,197000000,418000000,289000000,2000000,1045000000,-10000000,417000000,7942000000,123000000,90000000,0,199000000,192000000,191000000,1394000000,-125000000,193000000,-999000000,879000000,2355000000,2295000000,1541000000,-261000000,710000000,-458000000,-19000000,-444000000,301000000,509000000,-353000000,2304000000,77549000000,2287000000,1777000000,63889000000,13588000000,1641000000,5222000000,27584000000,12529000000,6051000000,27274000000,9472000000,27635000000,14557000000,-1827000000,14727000000,35548000000,14370000000,5250000000,15217000000,23725000000,9082000000,11437000000,5222000000,27584000000,-17391000000,1626000000,2940000000,23725000000,12529000000,36254000000,77549000000,9472000000,589100000
2017-06-09,105.92,-0.03,-0.028315%,105.58,102.45,107.17,"21,771,753","2,283,070,991.441200",2017-03-31,9822000000,9405000000,6091000000,9822000000,407000000,197000000,418000000,289000000,2000000,1045000000,-10000000,417000000,7942000000,123000000,90000000,0,199000000,192000000,191000000,1394000000,-125000000,193000000,-999000000,879000000,2355000000,2295000000,1541000000,-261000000,710000000,-458000000,-19000000,-444000000,301000000,509000000,-353000000,2304000000,77549000000,2287000000,1777000000,63889000000,13588000000,1641000000,5222000000,27584000000,12529000000,6051000000,27274000000,9472000000,27635000000,14557000000,-1827000000,14727000000,35548000000,14370000000,5250000000,15217000000,23725000000,9082000000,11437000000,5222000000,27584000000,-17391000000,1626000000,2940000000,23725000000,12529000000,36254000000,77549000000,9472000000,589100000
2017-06-02,105.95,0.29,+0.274465%,105.26,103.6,106.76,"15,257,259","1,611,479,544.703700",2017-03-31,9822000000,9405000000,6091000000,9822000000,407000000,197000000,418000000,289000000,2000000,1045000000,-10000000,417000000,7942000000,123000000,90000000,0,199000000,192000000,191000000,1394000000,-125000000,193000000,-999000000,879000000,2355000000,2295000000,1541000000,-261000000,710000000,-458000000,-19000000,-444000000,301000000,509000000,-353000000,2304000000,77549000000,2287000000,1777000000,63889000000,13588000000,1641000000,5222000000,27584000000,12529000000,6051000000,27274000000,9472000000,27635000000,14557000000,-1827000000,14727000000,35548000000,14370000000,5250000000,15217000000,23725000000,9082000000,11437000000,5222000000,27584000000,-17391000000,1626000000,2940000000,23725000000,12529000000,36254000000,77549000000,9472000000,589100000
2017-05-26,105.66,3.23,+3.153373%,102.67,101.81,105.935,"20,994,027","2,184,472,524.587600",2017-03-31,9822000000,9405000000,6091000000,9822000000,407000000,197000000,418000000,289000000,2000000,1045000000,-10000000,417000000,7942000000,123000000,90000000,0,199000000,192000000,191000000,1394000000,-125000000,193000000,-999000000,879000000,2355000000,2295000000,1541000000,-261000000,710000000,-458000000,-19000000,-444000000,301000000,509000000,-353000000,2304000000,77549000000,2287000000,1777000000,63889000000,13588000000,1641000000,5222000000,27584000000,12529000000,6051000000,27274000000,9472000000,27635000000,14557000000,-1827000000,14727000000,35548000000,14370000000,5250000000,15217000000,23725000000,9082000000,11437000000,5222000000,27584000000,-17391000000,1626000000,2940000000,23725000000,12529000000,36254000000,77549000000,9472000000,589100000
