Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-01-25,80.61,0.16,+0.198881%,80.33,79.55,81.4,"23,815,032","1,919,143,600.588900",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2019-01-18,80.45,4.41,+5.799579%,75.46,75.46,80.97,"35,728,379","2,804,654,033.334300",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2019-01-11,76.04,1.39,+1.862023%,74.74,74.3,77.4,"47,423,211","3,622,029,180.661600",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2019-01-04,74.65,1.31,+1.786201%,73.98,71.21,75.12,"28,133,531","2,074,265,814.958100",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-12-28,73.34,0.97,+1.340334%,71.4,68.08,74.46,"33,772,585","2,414,858,640.911000",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-12-21,72.37,-0.16,-0.220598%,71.37,66.53,74.29,"69,583,503","4,938,572,844.835200",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-12-14,72.53,-0.81,-1.104445%,73.1,70.61,75.28,"36,656,249","2,684,281,794.164300",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-12-07,73.34,-1.78,-2.369542%,77.1,72.87,79.0,"34,837,049","2,647,956,683.972700",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-11-30,75.12,3.63,+5.077633%,72.34,71.3,75.48,"31,017,859","2,284,850,394.808200",2018-11-30,9374000000,3142000000,5269000000,4105000000,1011000000,847000000,997000000,3142000000,48000000,963000000,14000000,150000000,34000000,847000000,847000000,375000000,679000000,88000000,-109000000,-16000000,-1458000000,-18000000,154000000,1524000000,-41000000,178000000,-318000000,-1124000000,-238000000,-30000000,129000000,287000000,-30000000,-13000000,141000000,22677000000,284000000,1791000000,13948000000,8729000000,3204000000,1977000000,3000000,1810000000,3204000000,154000000,2085000000,3423000000,7278000000,15000000,209000000,4588000000,15566000000,8291000000,618000000,4346000000,3466000000,5388000000,7263000000,3000000,1810000000,2085000000,3466000000,6670000000,6707000000,22677000000,4041000000
2018-11-23,71.49,-3.25,-4.348408%,74.69,69.52,74.75,"25,707,323","1,852,066,629.954400",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-11-16,74.74,-1.62,-2.121530%,76.35,72.89,77.49,"33,696,138","2,525,633,742.588100",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-11-09,76.36,-0.22,-0.287281%,76.49,75.525,78.23,"29,134,168","2,248,185,322.576400",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-11-02,76.58,4.51,+6.257805%,73.26,71.39,78.59,"41,212,603","3,086,830,543.840000",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-10-26,72.07,-2.14,-2.883708%,74.65,70.69,75.21,"42,819,364","3,136,222,521.830200",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-10-19,74.21,-1.7,-2.239494%,75.77,74.14,77.8,"35,273,556","2,679,685,036.105200",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-10-12,75.91,-4.21,-5.254618%,80.04,73.9,81.49,"50,606,138","3,912,098,215.224700",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-10-05,80.12,-4.6,-5.429651%,85.1,79.43,85.85,"42,550,204","3,500,523,554.022800",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-09-28,84.72,-0.83,-0.970193%,85.16,81.95,85.27,"49,180,255","4,136,668,654.581700",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-09-21,85.55,2.06,+2.467361%,83.49,82.94,86.04,"40,664,830","3,456,456,177.842800",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-09-14,83.49,3.19,+3.972603%,81.39,81.22,83.9,"29,783,180","2,466,832,406.459800",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
2018-09-07,80.3,-1.9,-2.311436%,79.39,79.0,81.16,"46,045,916","3,687,624,496.865800",2018-08-31,9948000000,3063000000,5551000000,4397000000,1281000000,1092000000,1270000000,3063000000,-53000000,1334000000,11000000,178000000,-64000000,1092000000,1092000000,6000000,205000000,-333000000,4000000,-328000000,-1832000000,-11000000,-864000000,1301000000,-83000000,181000000,-320000000,-1173000000,-25000000,-294000000,225000000,343000000,-294000000,-103000000,-967000000,22483000000,284000000,1675000000,13491000000,8992000000,3316000000,1681000000,3000000,2494000000,3316000000,154000000,2057000000,3282000000,6708000000,19000000,-30000000,4487000000,15501000000,8554000000,987000000,4330000000,3467000000,5227000000,6689000000,3000000,2494000000,2057000000,3467000000,6783000000,6525000000,22483000000,4269000000
