Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-11-03,212.87,0.27,+0.126999%,212.21,207.8,213.83,"13,152,856","2,768,474,865.860200",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-10-27,212.6,5.11,+2.462769%,207.58,205.8,212.77,"17,360,894","3,628,267,900.112300",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-10-20,207.49,14.97,+7.775815%,192.48,191.36,208.21,"25,284,088","5,143,471,301.775700",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-10-13,192.52,-5.54,-2.797132%,198.01,186.0,198.32,"17,190,537","3,330,100,159.419300",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-10-06,198.06,2.21,+1.128415%,196.59,196.33,200.73,"15,144,615","3,004,297,370.760900",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-09-29,195.85,2.82,+1.460913%,193.27,190.92,196.545,"13,883,152","2,691,780,884.597600",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-09-22,193.03,-5.15,-2.598648%,198.17,188.25,198.82,"16,078,107","3,125,164,359.424200",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-09-15,198.18,0.43,+0.217446%,199.25,196.91,200.76,"14,834,358","2,945,291,591.795100",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-09-08,197.75,-2.0,-1.001252%,199.2,197.0,200.44,"10,632,364","2,110,765,026.110000",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-09-01,199.75,5.39,+2.773204%,194.59,194.33,199.99,"10,821,199","2,134,609,727.999600",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-08-25,194.36,3.54,+1.855151%,190.88,190.88,195.54,"8,797,971","1,705,263,072.382800",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-08-18,190.82,-2.2,-1.139778%,194.6,190.63,195.27,"11,098,260","2,143,108,671.570200",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-08-11,193.02,-1.86,-0.954433%,194.81,192.4,195.41,"10,850,978","2,104,861,523.784700",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-08-04,194.88,3.73,+1.951347%,191.59,191.14,196.04,"15,355,956","2,965,783,158.642900",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-07-28,191.15,-0.63,-0.328501%,191.79,187.6,192.48,"11,556,419","2,200,881,973.575100",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-07-21,191.78,4.88,+2.611022%,187.07,183.86,193.0,"18,093,281","3,419,000,910.800900",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-07-14,186.9,-1.06,-0.563950%,187.33,184.77,188.0,"13,715,340","2,558,244,163.219300",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-07-07,187.96,2.54,+1.369863%,186.29,185.72,188.43,"8,771,685","1,643,060,162.281500",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
2017-06-30,185.42,0.17,+0.091768%,185.13,183.39,186.8,"12,047,025","2,231,526,292.719100",2017-06-30,50053000000,7884000000,38438000000,11615000000,3731000000,2284000000,3430000000,66000000,7328000000,3731000000,556000000,301000000,1080000000,0,2350000000,2284000000,-743000000,647000000,-1367000000,-206000000,-1982000000,-2337000000,611000000,-1533000000,2171000000,-522000000,556000000,-724000000,-242000000,2185000000,93000000,418000000,-953000000,-27000000,-1560000000,138097000000,8338000000,5499000000,91104000000,44818000000,2844000000,19158000000,10000000,44081000000,4942000000,52498000000,90534000000,14582000000,57121000000,5739000000,-2591000000,6324000000,41239000000,26397000000,-16018000000,3388000000,17770000000,26197000000,32224000000,10000000,44081000000,3301000000,96858000000,26197000000,4942000000,33983000000,1657000000,138097000000,17970000000,965000000
