Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2020-09-18,200.39,-3.64,-1.78%,204.24,196.25,210.65,"167,808,757","34,219,528,578.82",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-09-11,204.03,-10.22,-4.77%,206.5,201.24,214.84,"167,684,903","34,802,424,508.18",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-09-04,214.25,-14.66,-6.40%,227.0,205.19,232.86,"206,710,590","45,698,636,714.27",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-08-28,228.91,15.89,+7.46%,214.79,212.43,231.15,"171,999,762","38,234,647,372.76",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-08-21,213.02,4.12,+1.97%,209.6,208.91,216.25,"132,379,282","28,065,852,406.28",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-08-14,208.9,-3.58,-1.68%,211.67,203.14,211.88,"141,752,091","29,458,983,341.79",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-08-07,212.48,7.47,+3.64%,211.52,210.31,217.64,"217,598,950","46,487,406,753.00",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-07-31,205.01,3.71,+1.84%,201.47,199.01,205.1,"149,372,422","30,284,384,302.26",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-07-24,201.3,-1.58,-0.78%,205.0,197.51,213.94,"231,880,329","48,005,378,837.59",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-07-17,202.88,-10.79,-5.05%,214.48,201.39,215.8,"169,482,769","35,051,133,334.45",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-07-10,213.67,7.41,+3.59%,208.83,207.99,216.38,"158,397,700","33,569,468,057.66",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-07-03,206.26,9.93,+5.06%,195.78,193.55,208.02,"122,388,837","24,813,985,469.64",2020-06-30,38033000000,12287000000,12339000000,25694000000,13422000000,11202000000,5214000000,13422000000,7073000000,13407000000,686000000,2220000000,701000000,11202000000,11202000000,11000000,5542000000,-4462000000,271000000,-12262000000,471000000,1949000000,18673000000,6314000000,3504000000,-3865000000,-5451000000,-251000000,-9355000000,1717000000,4744000000,-9355000000,-83000000,1866000000,301311000000,7038000000,11482000000,183007000000,118304000000,204000000,46027000000,80552000000,34566000000,34492000000,43351000000,13138000000,13576000000,72310000000,3749000000,3186000000,44151000000,181915000000,2965000000,67915000000,122951000000,32011000000,59578000000,1895000000,22534000000,80552000000,34566000000,21891000000,119396000000,59578000000,50915000000,110697000000,301311000000,136527000000,7571000000
2020-06-26,196.33,1.18,+0.60%,195.79,194.88,203.95,"182,956,736","36,379,832,376.01",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-06-19,195.15,7.41,+3.95%,184.58,184.01,199.29,"168,517,456","32,667,086,564.18",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-06-12,187.74,0.54,+0.29%,185.94,184.44,198.52,"203,096,094","38,630,811,021.57",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-06-05,187.2,3.95,+2.16%,182.54,181.35,187.73,"149,429,874","27,527,483,353.13",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-05-29,183.25,-0.26,-0.14%,186.34,176.6,186.5,"151,569,299","27,552,974,194.29",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-05-22,183.51,0.35,+0.19%,185.75,182.54,186.67,"143,313,481","26,480,018,769.90",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-05-15,183.16,-1.52,-0.82%,183.15,175.68,187.51,"196,126,640","35,596,825,900.84",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-05-08,184.68,10.11,+5.79%,174.49,173.8,185.0,"158,579,959","28,865,304,480.26",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-05-01,174.57,0.02,+0.01%,176.59,169.39,180.4,"212,119,968","37,298,986,779.48",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-04-24,174.55,-4.05,-2.27%,176.63,166.11,178.75,"194,621,072","33,570,830,349.01",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-04-17,178.6,13.46,+8.15%,164.35,162.3,180.0,"238,965,670","41,228,522,308.23",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-04-10,165.14,11.31,+7.35%,160.32,157.58,170.0,"229,630,744","37,777,012,799.82",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-04-03,153.83,4.13,+2.76%,152.44,150.01,164.78,"290,191,457","45,414,616,474.05",2020-03-31,35021000000,11071000000,10975000000,24046000000,12843000000,10752000000,4887000000,12843000000,6184000000,12975000000,614000000,2091000000,482000000,10752000000,10752000000,1337000000,1896000000,51000000,2481000000,-14645000000,-1052000000,2910000000,17504000000,-518000000,3118000000,-3876000000,-6717000000,181000000,891000000,1184000000,3767000000,891000000,-64000000,2846000000,285449000000,6855000000,8536000000,170948000000,114501000000,185000000,36163000000,79813000000,32012000000,33991000000,42064000000,13696000000,11710000000,58707000000,3748000000,2676000000,41221000000,170505000000,2660000000,65582000000,125916000000,22699000000,62862000000,1644000000,18796000000,79813000000,32012000000,22144000000,114944000000,62862000000,49194000000,112241000000,285449000000,137626000000,7590000000
2020-03-27,149.7,12.35,+8.99%,137.01,132.52,156.66,"358,866,845","52,675,768,822.72",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-03-20,137.35,-21.48,-13.52%,140.0,135.0,150.15,"421,347,734","59,974,937,927.34",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-03-13,158.83,-2.74,-1.70%,151.0,138.58,161.91,"378,231,775","56,978,912,062.21",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-03-06,161.57,-0.44,-0.27%,165.31,156.0,175.0,"313,160,520","51,987,056,316.30",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-02-28,162.01,-16.58,-9.28%,167.77,152.0,174.84,"383,019,972","63,502,061,399.56",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-02-21,178.59,-6.76,-3.65%,185.61,177.25,188.18,"143,313,345","26,338,808,551.27",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-02-14,185.35,1.46,+0.79%,183.58,181.85,190.7,"194,512,444","36,064,508,787.54",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
2020-02-07,183.89,13.66,+8.02%,170.43,170.4,185.63,"167,049,170","30,059,738,580.73",2019-12-31,36906000000,10657000000,12358000000,24548000000,14085000000,11649000000,4603000000,14085000000,6054000000,13891000000,654000000,2436000000,848000000,11649000000,11649000000,-7781000000,1436000000,-6036000000,5290000000,-8915000000,-39000000,-4271000000,10680000000,-3288000000,3203000000,-3886000000,-4972000000,799000000,-4203000000,1084000000,3545000000,-4203000000,18000000,-4253000000,282794000000,7126000000,7473000000,172685000000,110109000000,222000000,36474000000,79625000000,30739000000,34225000000,42248000000,14630000000,8864000000,59640000000,6247000000,-255000000,40522000000,167074000000,2755000000,60735000000,125389000000,23525000000,63361000000,1823000000,16919000000,79625000000,30739000000,23069000000,115720000000,63361000000,49462000000,113045000000,282794000000,134253000000,7611000000
