Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-01-11,47.34,-0.23,-0.483498%,47.57,46.34,47.75,"73,653,989","3,463,849,256.614900",2018-12-31,7058000000,2701000000,2721000000,4337000000,1029000000,870000000,787000000,57000000,3462000000,-607000000,1636000000,12000000,242000000,1007000000,-572000000,792000000,870000000,2111000000,412000000,-24608000000,-4168000000,-78000000,-217000000,1840000000,-2851000000,279000000,-1327000000,1346000000,2264000000,-13000000,-230000000,83216000000,6733000000,8508000000,64158000000,16981000000,1933000000,1722000000,1760000000,63234000000,9531000000,10263000000,5547000000,8926000000,29223000000,18191000000,-12814000000,8232000000,30634000000,19407000000,-15000000,7038000000,3396000000,25364000000,2766000000,9310000000,1760000000,63234000000,-51719000000,5280000000,52582000000,25364000000,7638000000,34935000000,16520000000,83216000000,10951000000
2019-01-04,47.57,0.37,+0.783898%,47.49,46.53,47.57,"49,908,217","2,347,478,344.880700",2018-12-31,7058000000,2701000000,2721000000,4337000000,1029000000,870000000,787000000,57000000,3462000000,-607000000,1636000000,12000000,242000000,1007000000,-572000000,792000000,870000000,2111000000,412000000,-24608000000,-4168000000,-78000000,-217000000,1840000000,-2851000000,279000000,-1327000000,1346000000,2264000000,-13000000,-230000000,83216000000,6733000000,8508000000,64158000000,16981000000,1933000000,1722000000,1760000000,63234000000,9531000000,10263000000,5547000000,8926000000,29223000000,18191000000,-12814000000,8232000000,30634000000,19407000000,-15000000,7038000000,3396000000,25364000000,2766000000,9310000000,1760000000,63234000000,-51719000000,5280000000,52582000000,25364000000,7638000000,34935000000,16520000000,83216000000,10951000000
2018-12-28,47.2,-0.37,-0.777801%,47.62,45.66,48.01,"55,260,987","2,586,512,719.765500",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-12-21,47.57,-1.77,-3.587353%,49.34,47.1,49.53,"104,760,308","5,029,531,443.831300",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-12-14,49.34,0.25,+0.509269%,49.45,48.465,50.02,"70,333,959","3,471,836,025.604900",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-12-07,49.09,-1.31,-2.599206%,49.87,48.66,50.51,"67,169,299","3,319,749,566.418100",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-11-30,50.4,1.38,+2.815177%,49.01,48.67,50.485,"66,993,784","3,317,542,099.640900",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-11-23,49.02,-1.15,-2.292206%,50.31,48.55,50.84,"48,183,057","2,390,733,608.927700",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-11-16,50.17,0.49,+0.986312%,49.61,49.27,50.25,"65,384,062","3,258,162,678.549600",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-11-09,49.68,1.68,+3.500000%,48.0,47.92,49.89,"65,317,867","3,208,299,852.149800",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-11-02,48.0,2.08,+4.529617%,46.15,46.0384,48.15,"101,216,513","4,795,114,449.934300",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-10-26,45.92,-0.41,-0.884956%,46.37,45.43,47.39,"89,071,861","4,119,877,378.172500",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-10-19,46.33,1.65,+3.692927%,44.64,44.59,46.49,"59,812,990","2,729,687,739.807900",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-10-12,44.68,-1.2,-2.615519%,45.99,44.25,46.7,"64,647,680","2,950,097,833.843900",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-10-05,45.88,-0.31,-0.671141%,46.17,45.425,46.555,"45,686,207","2,102,971,123.448000",2018-09-30,8245000000,2660000000,3059000000,5186000000,3053000000,1880000000,2847000000,-62000000,2660000000,527000000,2526000000,6000000,206000000,528000000,115000000,2319000000,1880000000,1896000000,33000000,5189000000,-3494000000,-107000000,1274000000,2872000000,-512000000,254000000,291000000,-501000000,305000000,-140000000,1134000000,86877000000,6719000000,8237000000,66699000000,18264000000,2500000000,1486000000,1760000000,64028000000,9678000000,9856000000,4827000000,9065000000,31430000000,19314000000,-12070000000,7404000000,33413000000,20899000000,1689000000,9782000000,3702000000,25523000000,2627000000,10630000000,1760000000,64028000000,-51720000000,5866000000,53464000000,25523000000,7246000000,35269000000,16266000000,86877000000,13792000000
2018-09-28,46.19,-0.39,-0.837269%,46.49,45.565,46.53,"48,759,380","2,241,975,129.407200",2018-06-30,8927000000,2948000000,3252000000,5675000000,3124000000,2316000000,2883000000,15000000,2723000000,397000000,2727000000,225000000,241000000,594000000,-43000000,2289000000,2316000000,1020000000,19000000,6614000000,-3174000000,14000000,-159000000,1995000000,849000000,283000000,123000000,42000000,338000000,-204000000,-363000000,89593000000,6707000000,9224000000,69417000000,18323000000,2589000000,16171000000,1760000000,63808000000,9905000000,9863000000,4829000000,7975000000,31398000000,4023000000,-11774000000,7688000000,36024000000,20604000000,1753000000,11379000000,4565000000,28063000000,2881000000,11204000000,1760000000,63808000000,-51588000000,5708000000,53569000000,28063000000,7367000000,38019000000,16117000000,89593000000,13818000000
2018-09-21,46.58,0.59,+1.282888%,46.0,45.865,46.69,"54,471,480","2,524,205,890.814300",2018-06-30,8927000000,2948000000,3252000000,5675000000,3124000000,2316000000,2883000000,15000000,2723000000,397000000,2727000000,225000000,241000000,594000000,-43000000,2289000000,2316000000,1020000000,19000000,6614000000,-3174000000,14000000,-159000000,1995000000,849000000,283000000,123000000,42000000,338000000,-204000000,-363000000,89593000000,6707000000,9224000000,69417000000,18323000000,2589000000,16171000000,1760000000,63808000000,9905000000,9863000000,4829000000,7975000000,31398000000,4023000000,-11774000000,7688000000,36024000000,20604000000,1753000000,11379000000,4565000000,28063000000,2881000000,11204000000,1760000000,63808000000,-51588000000,5708000000,53569000000,28063000000,7367000000,38019000000,16117000000,89593000000,13818000000
2018-09-14,45.99,0.27,+0.590551%,45.91,45.61,46.31,"46,971,429","2,161,967,001.133400",2018-06-30,8927000000,2948000000,3252000000,5675000000,3124000000,2316000000,2883000000,15000000,2723000000,397000000,2727000000,225000000,241000000,594000000,-43000000,2289000000,2316000000,1020000000,19000000,6614000000,-3174000000,14000000,-159000000,1995000000,849000000,283000000,123000000,42000000,338000000,-204000000,-363000000,89593000000,6707000000,9224000000,69417000000,18323000000,2589000000,16171000000,1760000000,63808000000,9905000000,9863000000,4829000000,7975000000,31398000000,4023000000,-11774000000,7688000000,36024000000,20604000000,1753000000,11379000000,4565000000,28063000000,2881000000,11204000000,1760000000,63808000000,-51588000000,5708000000,53569000000,28063000000,7367000000,38019000000,16117000000,89593000000,13818000000
2018-09-07,45.72,1.15,+2.580211%,44.6,44.51,46.0,"43,341,194","1,963,361,339.873400",2018-06-30,8927000000,2948000000,3252000000,5675000000,3124000000,2316000000,2883000000,15000000,2723000000,397000000,2727000000,225000000,241000000,594000000,-43000000,2289000000,2316000000,1020000000,19000000,6614000000,-3174000000,14000000,-159000000,1995000000,849000000,283000000,123000000,42000000,338000000,-204000000,-363000000,89593000000,6707000000,9224000000,69417000000,18323000000,2589000000,16171000000,1760000000,63808000000,9905000000,9863000000,4829000000,7975000000,31398000000,4023000000,-11774000000,7688000000,36024000000,20604000000,1753000000,11379000000,4565000000,28063000000,2881000000,11204000000,1760000000,63808000000,-51588000000,5708000000,53569000000,28063000000,7367000000,38019000000,16117000000,89593000000,13818000000
2018-08-31,44.57,-1.06,-2.323033%,46.05,44.39,46.05,"60,019,945","2,707,729,325.039500",2018-06-30,8927000000,2948000000,3252000000,5675000000,3124000000,2316000000,2883000000,15000000,2723000000,397000000,2727000000,225000000,241000000,594000000,-43000000,2289000000,2316000000,1020000000,19000000,6614000000,-3174000000,14000000,-159000000,1995000000,849000000,283000000,123000000,42000000,338000000,-204000000,-363000000,89593000000,6707000000,9224000000,69417000000,18323000000,2589000000,16171000000,1760000000,63808000000,9905000000,9863000000,4829000000,7975000000,31398000000,4023000000,-11774000000,7688000000,36024000000,20604000000,1753000000,11379000000,4565000000,28063000000,2881000000,11204000000,1760000000,63808000000,-51588000000,5708000000,53569000000,28063000000,7367000000,38019000000,16117000000,89593000000,13818000000
