Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2016-07-01,148.25,6.39,+4.504441%,140.07,138.2,150.7,"23,868,209","3,424,095,085.362800",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-06-24,141.86,-3.78,-2.595441%,148.5,140.92,152.8,"20,634,010","3,023,160,676.255100",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-06-17,145.64,-4.25,-2.835413%,149.0,143.53,151.316,"19,232,549","2,828,303,210.300800",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-06-10,149.89,-5.78,-3.712983%,156.25,149.57,157.9089,"14,504,745","2,230,450,851.904200",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-06-03,155.67,-3.86,-2.419608%,160.4,153.86,161.65,"12,084,075","1,907,951,247.102500",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-05-27,159.53,5.02,+3.248981%,154.44,153.7401,162.29,"13,801,390","2,190,264,204.046700",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-05-20,154.51,-0.83,-0.534312%,155.34,153.77,160.0,"17,492,226","2,730,885,409.816800",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-05-13,155.34,-3.51,-2.209632%,158.2,155.26,162.53,"11,572,591","1,839,597,165.956000",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-05-06,158.85,-5.26,-3.205167%,165.08,157.01,167.19,"12,653,017","2,040,295,532.834400",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-04-29,164.11,-2.64,-1.583208%,166.0,162.56,168.655,"13,467,050","2,227,373,084.460200",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-04-22,166.75,8.23,+5.191774%,157.61,157.0,168.9,"20,511,313","3,355,720,168.558200",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-04-15,158.52,8.24,+5.483098%,151.18,150.41,162.273,"17,883,267","2,814,743,845.209000",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-04-08,150.28,-9.54,-5.969215%,159.97,149.37,160.0,"16,137,726","2,482,029,424.121700",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-04-01,159.82,6.82,+4.457516%,153.14,151.5,160.01,"14,659,366","2,288,439,410.272800",2016-03-31,5455000000,4762000000,4692000000,5455000000,693000000,1135000000,1576000000,0,4762000000,693000000,239000000,-883000000,441000000,1135000000,1200000000,-65000000,-2215000000,11697000000,-3140000000,-352000000,14567000000,11136000000,-2160000000,4064000000,-3932000000,-18668000000,239000000,-387000000,-884000000,1665000000,573000000,4064000000,878036000000,4136000000,180603000000,791199000000,86837000000,131041000000,9000000,83990000000,8091000000,3659000000,13656000000,137456000000,346406000000,4427000000,3342000000,10612000000,390429000000,334826000000,75634000000,72370000000,180159000000,210938000000,9000000,11203000000,83990000000,-64178000000,152781000000,487607000000,180159000000,264634000000,444793000000,52471000000,878036000000,137456000000,417572204
2016-03-25,153.0,-4.6,-2.918782%,157.24,150.13,158.9,"15,258,417","2,356,117,198.744700",2015-12-31,6573000000,6201000000,4235000000,6573000000,372000000,765000000,1072000000,459000000,6201000000,372000000,1689000000,-700000000,307000000,765000000,574000000,191000000,-3183000000,-10082000000,-3827000000,-16000000,8999000000,6562000000,-444000000,9530000000,6795000000,15237000000,285000000,-484000000,-1509000000,590000000,628000000,9530000000,861395000000,4148000000,172099000000,774667000000,86728000000,122272000000,9000000,83386000000,9005000000,3657000000,15262000000,131943000000,336248000000,3614000000,3433000000,9956000000,375925000000,339347000000,75528000000,71883000000,175422000000,210362000000,9000000,11200000000,83386000000,-62640000000,146123000000,485470000000,175422000000,262997000000,438419000000,51340000000,861395000000,131943000000,419480736
2016-03-18,157.6,3.66,+2.377550%,153.66,148.75,158.18,"23,204,528","3,563,492,843.774200",2015-12-31,6573000000,6201000000,4235000000,6573000000,372000000,765000000,1072000000,459000000,6201000000,372000000,1689000000,-700000000,307000000,765000000,574000000,191000000,-3183000000,-10082000000,-3827000000,-16000000,8999000000,6562000000,-444000000,9530000000,6795000000,15237000000,285000000,-484000000,-1509000000,590000000,628000000,9530000000,861395000000,4148000000,172099000000,774667000000,86728000000,122272000000,9000000,83386000000,9005000000,3657000000,15262000000,131943000000,336248000000,3614000000,3433000000,9956000000,375925000000,339347000000,75528000000,71883000000,175422000000,210362000000,9000000,11200000000,83386000000,-62640000000,146123000000,485470000000,175422000000,262997000000,438419000000,51340000000,861395000000,131943000000,419480736
2016-03-11,153.94,-2.9,-1.849018%,156.0,148.84,156.37,"18,543,665","2,825,194,572.072700",2015-12-31,6573000000,6201000000,4235000000,6573000000,372000000,765000000,1072000000,459000000,6201000000,372000000,1689000000,-700000000,307000000,765000000,574000000,191000000,-3183000000,-10082000000,-3827000000,-16000000,8999000000,6562000000,-444000000,9530000000,6795000000,15237000000,285000000,-484000000,-1509000000,590000000,628000000,9530000000,861395000000,4148000000,172099000000,774667000000,86728000000,122272000000,9000000,83386000000,9005000000,3657000000,15262000000,131943000000,336248000000,3614000000,3433000000,9956000000,375925000000,339347000000,75528000000,71883000000,175422000000,210362000000,9000000,11200000000,83386000000,-62640000000,146123000000,485470000000,175422000000,262997000000,438419000000,51340000000,861395000000,131943000000,419480736
2016-03-04,156.84,6.59,+4.386023%,149.75,148.32,158.85,"25,916,847","3,982,823,257.144200",2015-12-31,6573000000,6201000000,4235000000,6573000000,372000000,765000000,1072000000,459000000,6201000000,372000000,1689000000,-700000000,307000000,765000000,574000000,191000000,-3183000000,-10082000000,-3827000000,-16000000,8999000000,6562000000,-444000000,9530000000,6795000000,15237000000,285000000,-484000000,-1509000000,590000000,628000000,9530000000,861395000000,4148000000,172099000000,774667000000,86728000000,122272000000,9000000,83386000000,9005000000,3657000000,15262000000,131943000000,336248000000,3614000000,3433000000,9956000000,375925000000,339347000000,75528000000,71883000000,175422000000,210362000000,9000000,11200000000,83386000000,-62640000000,146123000000,485470000000,175422000000,262997000000,438419000000,51340000000,861395000000,131943000000,419480736
