Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,cashAndShortTermInvestments
2017-02-03,87.41,0.69,+0.795664%,86.78,86.5,88.35,"41,513,088","3,629,451,499.934600",2016-12-31,16856000000,4683000000,8298000000,8558000000,3378000000,7875000000,3256000000,21000000,4683000000,3875000000,122000000,695000000,0,2561000000,7875000000,-993000000,-594000000,100000000,1838000000,-1082000000,-4232000000,-1132000000,3000000000,707000000,-1786000000,-1364000000,40000000,595000000,-4895000000,745000000,117033000000,24185000000,63289000000,53060000000,4009000000,94945000000,9246000000,43458000000,72683000000,6051000000,28891000000,-17794000000,18778000000,25572000000,-15607000000,4729000000,16460000000,4787000000,15884000000,-92720000000,5040000000,91461000000,16460000000,9246000000,34398000000,63596000000,13454000000
2017-01-27,86.72,-0.73,-0.834763%,87.09,86.02,87.95,"42,071,088","3,662,783,808.143200",2016-12-31,16856000000,4683000000,8298000000,8558000000,3378000000,7875000000,3256000000,21000000,4683000000,3875000000,122000000,695000000,0,2561000000,7875000000,-993000000,-594000000,100000000,1838000000,-1082000000,-4232000000,-1132000000,3000000000,707000000,-1786000000,-1364000000,40000000,595000000,-4895000000,745000000,117033000000,24185000000,63289000000,53060000000,4009000000,94945000000,9246000000,43458000000,72683000000,6051000000,28891000000,-17794000000,18778000000,25572000000,-15607000000,4729000000,16460000000,4787000000,15884000000,-92720000000,5040000000,91461000000,16460000000,9246000000,34398000000,63596000000,13454000000
2017-01-20,87.45,3.44,+4.094751%,83.9,83.88,87.975,"60,685,123","5,202,856,204.381000",2016-12-31,16856000000,4683000000,8298000000,8558000000,3378000000,7875000000,3256000000,21000000,4683000000,3875000000,122000000,695000000,0,2561000000,7875000000,-993000000,-594000000,100000000,1838000000,-1082000000,-4232000000,-1132000000,3000000000,707000000,-1786000000,-1364000000,40000000,595000000,-4895000000,745000000,117033000000,24185000000,63289000000,53060000000,4009000000,94945000000,9246000000,43458000000,72683000000,6051000000,28891000000,-17794000000,18778000000,25572000000,-15607000000,4729000000,16460000000,4787000000,15884000000,-92720000000,5040000000,91461000000,16460000000,9246000000,34398000000,63596000000,13454000000
2017-01-13,84.01,-1.02,-1.199577%,84.06,83.24,84.66,"44,799,259","3,755,337,879.213400",2016-12-31,16856000000,4683000000,8298000000,8558000000,3378000000,7875000000,3256000000,21000000,4683000000,3875000000,122000000,695000000,0,2561000000,7875000000,-993000000,-594000000,100000000,1838000000,-1082000000,-4232000000,-1132000000,3000000000,707000000,-1786000000,-1364000000,40000000,595000000,-4895000000,745000000,117033000000,24185000000,63289000000,53060000000,4009000000,94945000000,9246000000,43458000000,72683000000,6051000000,28891000000,-17794000000,18778000000,25572000000,-15607000000,4729000000,16460000000,4787000000,15884000000,-92720000000,5040000000,91461000000,16460000000,9246000000,34398000000,63596000000,13454000000
2017-01-06,85.03,0.95,+1.129876%,83.88,83.5,85.4274,"28,541,736","2,412,868,052.162300",2016-12-31,16856000000,4683000000,8298000000,8558000000,3378000000,7875000000,3256000000,21000000,4683000000,3875000000,122000000,695000000,0,2561000000,7875000000,-993000000,-594000000,100000000,1838000000,-1082000000,-4232000000,-1132000000,3000000000,707000000,-1786000000,-1364000000,40000000,595000000,-4895000000,745000000,117033000000,24185000000,63289000000,53060000000,4009000000,94945000000,9246000000,43458000000,72683000000,6051000000,28891000000,-17794000000,18778000000,25572000000,-15607000000,4729000000,16460000000,4787000000,15884000000,-92720000000,5040000000,91461000000,16460000000,9246000000,34398000000,63596000000,13454000000
2016-12-30,84.08,-0.88,-1.035782%,84.8984,83.92,84.94,"18,009,548","1,518,275,196.035400",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-12-23,84.96,0.28,+0.330657%,84.75,83.87,85.18,"33,164,981","2,805,002,473.487900",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-12-16,84.68,0.31,+0.367429%,84.21,83.61,85.74,"61,522,773","5,215,998,185.580600",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-12-09,84.37,1.97,+2.390777%,82.559,82.48,84.4,"40,019,695","3,340,456,579.436900",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-12-02,82.4,-1.06,-1.270069%,83.13,81.18,83.48,"46,884,983","3,863,158,622.516700",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-11-25,83.46,1.46,+1.780488%,82.1,81.71,83.46,"33,555,497","2,774,632,956.237400",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-11-18,82.0,-1.58,-1.890404%,83.56,81.99,84.58,"54,518,622","4,523,116,218.783600",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-11-11,83.58,-1.5,-1.763047%,86.02,82.18,87.69,"59,526,950","5,040,653,811.910900",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-11-04,85.08,-1.76,-2.026716%,87.01,85.07,87.47,"40,822,894","3,533,978,717.413700",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-10-28,86.84,2.51,+2.976402%,84.39,84.06,88.08,"53,417,749","4,630,288,683.289300",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-10-21,84.33,-4.1,-4.636436%,88.43,84.24,88.65,"55,298,144","4,755,057,639.947900",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-10-14,88.43,-1.57,-1.744444%,90.19,87.6,90.33,"62,860,537","5,578,612,958.528900",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-10-07,90.0,0.25,+0.278552%,89.35,87.95,90.05,"196,668,983","17,482,763,418.432300",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-09-30,89.75,1.99,+2.267548%,87.42,86.61,90.22,"413,556,532","36,740,754,328.805500",2016-09-30,16518000000,4645000000,8102000000,8416000000,3869000000,2714000000,3738000000,43000000,4645000000,3771000000,131000000,863000000,0,2875000000,2714000000,-384000000,298000000,-2121000000,-1053000000,1409000000,-507000000,397000000,3025000000,728000000,-1851000000,-65000000,-287000000,424000000,-182000000,684000000,129043000000,24429000000,70092000000,58262000000,4009000000,88855000000,10266000000,44458000000,74562000000,9326000000,32401000000,-17214000000,19310000000,35171000000,-11654000000,4713000000,18910000000,4999000000,17056000000,-81970000000,5675000000,93872000000,18910000000,10266000000,37691000000,63553000000,15941000000
2016-09-23,87.76,-0.29,-0.329358%,87.92,86.44,89.3,"209,544,244","18,495,734,835.508100",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-09-16,88.05,1.81,+2.098794%,86.04,85.96,88.38,"98,596,055","8,629,633,151.711800",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-09-09,86.24,-1.96,-2.222222%,88.25,86.24,88.64,"77,449,170","6,790,625,121.318800",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-09-02,88.2,0.62,+0.707924%,87.39,86.98,88.87,"79,225,413","6,962,068,412.110700",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-08-26,87.58,0.27,+0.309243%,87.14,86.56,88.5,"44,058,173","3,855,712,821.599500",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-08-19,87.31,0.27,+0.310202%,87.52,85.97,87.57,"34,987,000","3,043,958,306.144500",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-08-12,87.04,1.26,+1.468874%,85.61,85.13,87.45,"30,978,895","2,679,305,768.328100",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-08-05,85.78,0.19,+0.221989%,85.44,85.42,87.15,"43,989,713","3,795,619,565.639100",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-07-29,85.59,-0.13,-0.151657%,85.53,84.32,86.08,"32,161,751","2,738,377,056.285500",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-07-22,85.72,-0.29,-0.337170%,86.02,84.88,86.18,"28,785,829","2,463,697,069.399700",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-07-15,86.01,0.24,+0.279818%,85.61,84.91,86.89,"40,212,739","3,456,869,064.816700",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-07-08,85.77,0.99,+1.167728%,84.48,84.45,85.95,"34,492,841","2,940,516,472.538400",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-07-01,84.78,2.52,+3.063457%,81.83,80.95,84.99,"47,304,054","3,939,110,277.196500",2016-06-30,16102000000,5218000000,8382000000,7720000000,2836000000,1951000000,2686000000,7000000,5218000000,2502000000,150000000,678000000,-85000000,2008000000,1951000000,-218000000,1484000000,-1192000000,317000000,-1956000000,-3655000000,-708000000,4139000000,839000000,-1847000000,148000000,210000000,35000000,-1003000000,1291000000,127136000000,24527000000,69153000000,132521000000,4009000000,87953000000,10325000000,44350000000,73969000000,7102000000,30770000000,57983000000,19385000000,33782000000,-12574000000,5880000000,18945000000,9432000000,16774000000,-82176000000,5092000000,93354000000,18945000000,10325000000,38383000000,63714000000,13348000000
2016-06-24,82.26,-0.87,-1.046554%,83.52,81.99,84.21,"37,461,434","3,121,566,280.012000",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-06-17,83.13,-0.07,-0.084135%,82.96,82.27,83.609,"38,490,096","3,196,686,647.743600",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-06-10,83.2,0.73,+0.885170%,82.4,82.02,83.34,"29,318,053","2,426,650,956.253000",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-06-03,82.47,1.04,+1.277171%,81.58,80.74,82.49,"24,382,182","1,990,884,709.813400",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-05-27,81.43,1.41,+1.762059%,80.05,79.85,81.7801,"26,908,953","2,181,471,974.305600",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-05-20,80.02,-1.21,-1.489597%,81.01,79.413,82.06,"37,798,865","3,041,743,316.576000",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-05-13,81.23,-0.9,-1.095824%,82.21,81.0,82.885,"30,420,856","2,499,741,818.460800",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
