Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2020-05-01,77.67,-3.76,-4.617463%,81.23,76.93,84.67,"64,795,166","5,236,699,869.034500",2020-03-31,12057000000,4836000000,3312000000,8745000000,3838000000,3219000000,2209000000,3838000000,95000000,2555000000,-71000000,3909000000,212000000,72000000,619000000,44000000,3219000000,3219000000,1767000000,-1628000000,-2409000000,1632000000,-1490000000,-316000000,-2411000000,707000000,-3666000000,821000000,-1551000000,-1255000000,333000000,986000000,-2411000000,84913000000,16096000000,3084000000,58613000000,26205000000,1943000000,10932000000,1788000000,48272000000,13493000000,19767000000,6532000000,7425000000,23483000000,6361000000,-6391000000,15269000000,26174000000,555000000,-9658000000,7000000,12896000000,21637000000,5846000000,6190000000,1788000000,48272000000,-57161000000,7052000000,21637000000,11550000000,35130000000,39697000000,84913000000,7432000000
2020-04-24,81.43,-2.03,-2.432303%,82.82,78.21,84.13,"54,700,231","4,414,135,065.141100",2020-03-31,12057000000,4836000000,3312000000,8745000000,3838000000,3219000000,2209000000,3838000000,95000000,2555000000,-71000000,3909000000,212000000,72000000,619000000,44000000,3219000000,3219000000,1767000000,-1628000000,-2409000000,1632000000,-1490000000,-316000000,-2411000000,707000000,-3666000000,821000000,-1551000000,-1255000000,333000000,986000000,-2411000000,84913000000,16096000000,3084000000,58613000000,26205000000,1943000000,10932000000,1788000000,48272000000,13493000000,19767000000,6532000000,7425000000,23483000000,6361000000,-6391000000,15269000000,26174000000,555000000,-9658000000,7000000,12896000000,21637000000,5846000000,6190000000,1788000000,48272000000,-57161000000,7052000000,21637000000,11550000000,35130000000,39697000000,84913000000,7432000000
2020-04-17,83.46,0.97,+1.175900%,81.82,79.83,84.16,"52,718,794","4,337,606,564.193000",2020-03-31,12057000000,4836000000,3312000000,8745000000,3838000000,3219000000,2209000000,3838000000,95000000,2555000000,-71000000,3909000000,212000000,72000000,619000000,44000000,3219000000,3219000000,1767000000,-1628000000,-2409000000,1632000000,-1490000000,-316000000,-2411000000,707000000,-3666000000,821000000,-1551000000,-1255000000,333000000,986000000,-2411000000,84913000000,16096000000,3084000000,58613000000,26205000000,1943000000,10932000000,1788000000,48272000000,13493000000,19767000000,6532000000,7425000000,23483000000,6361000000,-6391000000,15269000000,26174000000,555000000,-9658000000,7000000,12896000000,21637000000,5846000000,6190000000,1788000000,48272000000,-57161000000,7052000000,21637000000,11550000000,35130000000,39697000000,84913000000,7432000000
2020-04-10,82.49,6.24,+8.183607%,78.33,77.9,83.29,"48,025,868","3,868,989,771.557900",2020-03-31,12057000000,4836000000,3312000000,8745000000,3838000000,3219000000,2209000000,3838000000,95000000,2555000000,-71000000,3909000000,212000000,72000000,619000000,44000000,3219000000,3219000000,1767000000,-1628000000,-2409000000,1632000000,-1490000000,-316000000,-2411000000,707000000,-3666000000,821000000,-1551000000,-1255000000,333000000,986000000,-2411000000,84913000000,16096000000,3084000000,58613000000,26205000000,1943000000,10932000000,1788000000,48272000000,13493000000,19767000000,6532000000,7425000000,23483000000,6361000000,-6391000000,15269000000,26174000000,555000000,-9658000000,7000000,12896000000,21637000000,5846000000,6190000000,1788000000,48272000000,-57161000000,7052000000,21637000000,11550000000,35130000000,39697000000,84913000000,7432000000
2020-04-03,76.25,4.52,+6.301408%,73.62,72.88,77.6,"62,435,918","4,733,454,805.240500",2020-03-31,12057000000,4836000000,3312000000,8745000000,3838000000,3219000000,2209000000,3838000000,95000000,2555000000,-71000000,3909000000,212000000,72000000,619000000,44000000,3219000000,3219000000,1767000000,-1628000000,-2409000000,1632000000,-1490000000,-316000000,-2411000000,707000000,-3666000000,821000000,-1551000000,-1255000000,333000000,986000000,-2411000000,84913000000,16096000000,3084000000,58613000000,26205000000,1943000000,10932000000,1788000000,48272000000,13493000000,19767000000,6532000000,7425000000,23483000000,6361000000,-6391000000,15269000000,26174000000,555000000,-9658000000,7000000,12896000000,21637000000,5846000000,6190000000,1788000000,48272000000,-57161000000,7052000000,21637000000,11550000000,35130000000,39697000000,84913000000,7432000000
2020-03-27,71.73,0.37,+0.518498%,70.27,65.25,74.18,"83,121,917","5,787,082,249.042700",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-03-20,71.36,-5.39,-7.022801%,70.77,67.12,76.09,"101,581,578","7,320,614,484.081100",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-03-13,76.75,-5.45,-6.630170%,78.0,72.26,82.18,"94,723,176","7,330,939,531.120100",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-03-06,82.2,5.64,+7.366771%,77.13,77.08,83.07,"81,761,637","6,614,776,305.633100",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-02-28,76.56,-5.78,-7.019675%,80.61,74.18,82.5881,"80,003,796","6,314,614,046.105900",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-02-21,82.34,-0.31,-0.375076%,82.88,81.57,83.11,"40,073,408","3,298,063,654.673800",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-02-14,82.65,-2.43,-2.856135%,85.08,81.45,86.0,"65,464,696","5,469,274,608.242700",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-02-07,85.08,-0.36,-0.421348%,86.04,84.0,89.2,"77,903,757","6,720,286,514.902900",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-01-31,85.44,-0.54,-0.628053%,85.1,84.71,88.16,"47,226,440","4,079,063,027.919400",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-01-24,85.98,-4.99,-5.485325%,90.72,85.58,90.97,"43,870,859","3,881,983,094.352400",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-01-17,90.97,1.44,+1.608399%,89.52,88.87,92.0554,"43,785,406","3,964,361,495.221600",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-01-10,89.53,-1.72,-1.884932%,91.23,88.41,91.735,"47,256,926","4,234,700,103.794600",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2020-01-03,91.25,-0.25,-0.273224%,91.53,90.365,92.14,"21,758,348","1,985,290,099.384800",2019-12-31,11867000000,5631000000,3669000000,8198000000,2791000000,2357000000,2548000000,2791000000,7000000,2889000000,224000000,2567000000,219000000,194000000,427000000,199000000,2364000000,2357000000,341000000,-763000000,33000000,182000000,-2011000000,245000000,2020000000,4794000000,3437000000,936000000,-1405000000,-1033000000,93000000,1137000000,2020000000,84397000000,14196000000,4277000000,58396000000,25907000000,1470000000,12549000000,1788000000,46602000000,12672000000,19425000000,5263000000,9676000000,22220000000,3610000000,-6193000000,15053000000,27483000000,1469000000,-7714000000,774000000,6778000000,22736000000,5978000000,6061000000,1788000000,46602000000,-55950000000,6771000000,22736000000,11970000000,36176000000,39660000000,84397000000,10450000000
2019-12-27,91.5,-0.08,-0.087355%,91.83,91.07,92.02,"16,279,859","1,490,382,063.074100",2019-09-30,12397000000,6025000000,3990000000,8407000000,2347000000,1901000000,3204000000,2347000000,6000000,2589000000,-35000000,2382000000,231000000,232000000,440000000,-97000000,1907000000,1901000000,1954000000,191000000,-804000000,-360000000,-3152000000,-33000000,1265000000,4226000000,-91000000,845000000,-1394000000,-1365000000,1564000000,959000000,1265000000,83331000000,12307000000,2312000000,56406000000,26838000000,1960000000,11768000000,1788000000,45804000000,12266000000,19480000000,7504000000,7869000000,20684000000,3411000000,-5390000000,14287000000,26142000000,2111000000,-4949000000,149000000,12269000000,22677000000,5855000000,5505000000,1788000000,45804000000,-54925000000,9004000000,22677000000,11085000000,35722000000,39561000000,83331000000,8018000000
2019-12-20,91.58,2.39,+2.679673%,89.65,88.515,92.64,"56,728,661","5,112,523,348.100300",2019-09-30,12397000000,6025000000,3990000000,8407000000,2347000000,1901000000,3204000000,2347000000,6000000,2589000000,-35000000,2382000000,231000000,232000000,440000000,-97000000,1907000000,1901000000,1954000000,191000000,-804000000,-360000000,-3152000000,-33000000,1265000000,4226000000,-91000000,845000000,-1394000000,-1365000000,1564000000,959000000,1265000000,83331000000,12307000000,2312000000,56406000000,26838000000,1960000000,11768000000,1788000000,45804000000,12266000000,19480000000,7504000000,7869000000,20684000000,3411000000,-5390000000,14287000000,26142000000,2111000000,-4949000000,149000000,12269000000,22677000000,5855000000,5505000000,1788000000,45804000000,-54925000000,9004000000,22677000000,11085000000,35722000000,39561000000,83331000000,8018000000
2019-12-13,89.19,0.34,+0.382667%,88.9,88.2,89.96,"36,281,851","3,232,832,835.325800",2019-09-30,12397000000,6025000000,3990000000,8407000000,2347000000,1901000000,3204000000,2347000000,6000000,2589000000,-35000000,2382000000,231000000,232000000,440000000,-97000000,1907000000,1901000000,1954000000,191000000,-804000000,-360000000,-3152000000,-33000000,1265000000,4226000000,-91000000,845000000,-1394000000,-1365000000,1564000000,959000000,1265000000,83331000000,12307000000,2312000000,56406000000,26838000000,1960000000,11768000000,1788000000,45804000000,12266000000,19480000000,7504000000,7869000000,20684000000,3411000000,-5390000000,14287000000,26142000000,2111000000,-4949000000,149000000,12269000000,22677000000,5855000000,5505000000,1788000000,45804000000,-54925000000,9004000000,22677000000,11085000000,35722000000,39561000000,83331000000,8018000000
