Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-10-13,137.269095,-0.239362,-0.174070%,138.992498,134.23398999999998,139.116966,"14,923,004","2,137,332,763.025500",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-10-06,137.508456,1.7999990000000001,+1.326372%,135.775478,135.708457,137.632924,"10,961,551","1,565,327,896.373300",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-09-29,135.708457,-0.009574,-0.007055%,135.718031,133.276543,135.871223,"14,101,794","1,982,056,230.446200",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-09-22,135.718031,2.68085,+2.015113%,133.372288,131.342501,136.01484,"16,777,396","2,337,274,686.158100",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-09-15,133.037181,1.3212760000000001,+1.003126%,132.52973500000002,131.036118,133.84143600000002,"13,995,682","1,935,659,144.384000",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-09-08,131.715905,-0.057447000000000005,-0.043595%,131.543565,130.37548,132.213778,"10,681,015","1,463,158,790.626900",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-09-01,131.773352,0.775532,+0.592019%,131.304203,130.23186299999998,132.663777,"9,744,134","1,341,906,956.577300",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-08-25,130.997821,1.790425,+1.385698%,129.197821,128.776545,131.806863,"8,354,547","1,140,613,440.726100",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-08-18,129.207396,-1.5702120000000002,-1.200674%,131.313778,129.102077,132.778671,"12,104,301","1,657,145,066.486200",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-08-11,130.77760800000001,-3.3031900000000003,-2.463582%,134.243564,130.75845900000002,134.243564,"12,978,737","1,791,973,181.110600",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-08-04,134.080798,3.111701,+2.375905%,131.572288,130.04037399999999,134.109521,"17,606,245","2,430,798,216.256100",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-07-28,130.969097,0.42127600000000004,+0.322699%,130.978672,130.394629,132.79782,"15,151,263","2,081,360,533.626400",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-07-21,130.547821,0.49787200000000004,+0.382831%,130.136119,128.01058799999998,131.572288,"11,825,842","1,604,746,227.642600",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-07-14,130.049949,1.637233,+1.274978%,128.374417,127.809524,130.145693,"9,926,183","1,339,548,692.086900",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-07-07,128.412715,0.7946810000000001,+0.622702%,128.2308,127.53186399999998,128.91058700000002,"5,936,330","794,815,182.989400",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-06-30,127.618035,-0.6702130000000001,-0.522427%,128.6808,125.82761,129.26484299999998,"9,212,381","1,229,669,479.899600",2017-06-30,10078000000,1381000000,6850000000,3228000000,1857000000,1392000000,1778000000,8000000,1381000000,1847000000,79000000,378000000,0,1400000000,1392000000,-57000000,212000000,-388000000,-98000000,180000000,-965000000,-72000000,94000000,1447000000,276000000,-546000000,-527000000,-12000000,0,-17000000,233000000,55668000000,4566000000,1150000000,35115000000,20425000000,329000000,6829000000,958000000,30406000000,5476000000,18038000000,25886000000,7877000000,17981000000,5181000000,-2837000000,5718000000,24064000000,971000000,-2176000000,1944000000,8442000000,11329000000,4651000000,12800000000,958000000,30406000000,-14135000000,1954000000,31604000000,11329000000,5476000000,17134000000,3000000,6033000000,55668000000,9821000000,774000000
2017-06-23,128.28824699999998,-0.612766,-0.475377%,129.49463,127.96271499999999,130.11697,"15,484,160","2,082,406,649.447000",2017-03-31,9492000000,1349000000,6356000000,3136000000,1799000000,1326000000,1724000000,6000000,1349000000,1787000000,75000000,392000000,0,1332000000,1326000000,-431000000,-176000000,-604000000,-5000000,7000000,-618000000,-33000000,-282000000,940000000,271000000,-503000000,-89000000,-286000000,23000000,-56000000,168000000,54779000000,4592000000,1178000000,34301000000,20323000000,414000000,6790000000,958000000,29526000000,5425000000,17827000000,25383000000,7710000000,17281000000,4686000000,-2562000000,5816000000,23580000000,940000000,-2093000000,1885000000,8155000000,11181000000,4652000000,12595000000,958000000,29526000000,-13526000000,1687000000,31199000000,11181000000,5425000000,17020000000,3000000,5927000000,54779000000,9595000000,774000000
2017-06-16,128.90101299999998,0.804255,+0.627850%,127.656333,126.958354,129.571225,"13,313,240","1,786,988,773.191400",2017-03-31,9492000000,1349000000,6356000000,3136000000,1799000000,1326000000,1724000000,6000000,1349000000,1787000000,75000000,392000000,0,1332000000,1326000000,-431000000,-176000000,-604000000,-5000000,7000000,-618000000,-33000000,-282000000,940000000,271000000,-503000000,-89000000,-286000000,23000000,-56000000,168000000,54779000000,4592000000,1178000000,34301000000,20323000000,414000000,6790000000,958000000,29526000000,5425000000,17827000000,25383000000,7710000000,17281000000,4686000000,-2562000000,5816000000,23580000000,940000000,-2093000000,1885000000,8155000000,11181000000,4652000000,12595000000,958000000,29526000000,-13526000000,1687000000,31199000000,11181000000,5425000000,17020000000,3000000,5927000000,54779000000,9595000000,774000000
2017-06-09,128.096758,-0.229787,-0.179064%,128.2308,126.526546,128.441439,"11,440,450","1,525,626,329.303600",2017-03-31,9492000000,1349000000,6356000000,3136000000,1799000000,1326000000,1724000000,6000000,1349000000,1787000000,75000000,392000000,0,1332000000,1326000000,-431000000,-176000000,-604000000,-5000000,7000000,-618000000,-33000000,-282000000,940000000,271000000,-503000000,-89000000,-286000000,23000000,-56000000,168000000,54779000000,4592000000,1178000000,34301000000,20323000000,414000000,6790000000,958000000,29526000000,5425000000,17827000000,25383000000,7710000000,17281000000,4686000000,-2562000000,5816000000,23580000000,940000000,-2093000000,1885000000,8155000000,11181000000,4652000000,12595000000,958000000,29526000000,-13526000000,1687000000,31199000000,11181000000,5425000000,17020000000,3000000,5927000000,54779000000,9595000000,774000000
